image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match_3f,full_match_4f,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
63.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,g,427,02,kJ,,per_serving,,False,False,False,False,False,False,fast+llm,Ground truth is 'Energy / Energie / ...' but prediction is 'g'.,Quantities do not match and both are non-zero.,Prediction lacks a unit while ground truth has 'kJ'.,Contexts do not match after stripping serving-size suffix.
63.jpeg,Energy / Energie / Energia / Énergie / Energia / Energijska vrednost,g,102,g,kcal,,per_serving,,False,False,False,False,False,False,fast+llm,Ground truth is 'Energy / Energie / ...' but prediction is 'g'.,Quantities do not match and both are non-empty.,Prediction lacks a unit while ground truth has 'kcal'.,Contexts do not match.
63.jpeg,Fat / Fett / Grassi / Graisse / Grasas / Maščobe,g,0,335,g,,per_serving,,False,False,False,False,False,False,fast+llm,Ground truth is 'Fat' but prediction is 'g'.,Predicted quantity 335 does not match ground truth 0 and both are non-trace values.,Prediction lacks a unit while ground truth has 'g'.,Contexts do not match after stripping serving-size suffix.
63.jpeg,Carbohydrates / Kohlenhydrate / Carboidrati / Glucides / Carbohidratos / Ogljikovi hidrati,og,25.3,1440,g,,per_serving,,False,False,False,False,False,False,fast+llm,Ground truth is 'Carbohydrates' and prediction is 'og'.,Quantities do not match: 25.3 vs 1440.,Prediction lacks a unit.,Contexts are non-matching.
64.jpeg,Niacin(e),niacin,7.0,,mg,,per_daily_dose,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
68.jpeg,Energy / Energi(e/a) / Valor energético kJ (kcal),g,1578,,kJ,,per_100g,,False,False,False,False,False,False,fast+llm,Energy and g are not equivalent.,"Quantity is missing in prediction, ground truth has a value.",Prediction lacks unit while ground truth specifies kJ.,Context does not match due to different serving sizes.
78.jpeg,Vitamin D,rnit Vitamin D3,50,,µg,,per_serving,,False,False,False,False,False,False,fast+llm,"Prediction includes 'rnit' prefix and 'D3', which do not match ground truth.","Quantity is missing in prediction, while present in ground truth.","Units are missing in prediction, while present in ground truth.","Context is missing in prediction, while present in ground truth."
8.jpeg,PROTEIN,protein,2.2,carbohydrate,g,,per_serving,FAT:(g,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
82.jpeg,Energy,Energy,0,,kJ,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
82.jpeg,Protein,Protein,0,,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
82.jpeg,Carbohydrates,Carbohydrates,0,,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
82.jpeg,Fat,Fat,0,,g,,per_100g,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
82.jpeg,Creatine monohydrate,Creatine,100,,g,,per_100g,,False,False,False,False,False,False,fast+llm,Specificity rule violated: 'Creatine' is more specific than 'Creatine monohydrate'.,Quantity missing in prediction.,Unit and context missing in prediction.,Context missing in prediction.
9.jpeg,Zink,Zink,5,,mg,,per_serving,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
9.jpeg,Vitamin C,Vitamin C,30,,mg,,per_serving,,True,False,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
90.jpeg,Energie/energy kJ (kcal),g,192,,kJ,,per_100ml,,False,False,False,False,False,False,fast+llm,Energie/energy kJ (kcal) vs g,Quantity missing in prediction,Unit and context missing in prediction,Context missing in prediction
