tag,image_id,gt_nutrient,gt_quantity,gt_unit,gt_context,pred_nutrient,pred_quantity,pred_unit,pred_context,reason
missing,15.png,Energie,13.6,kJ,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Energie,3.2,kcal,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Fett/Fat,0,g,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,davon gesättigte Fettsäuren/of which saturates,0,g,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Kohlenhydrate/Carbohydrate,1.1,g,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,davon Zucker/of which sugars,0,g,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Eiweiss/Protein,0,g,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Kalium/Potassium,300,mg,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Chlorid(e),400,mg,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,15.png,Koffein/Caffeine,150,mg,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,17.png,Vitamin B12,0.38,µg,per_serving (piece),,,,,nutrient not found in predictions
incorrect,2.png,Kohlenhydrate/carbohydrates,50,g,per_serving (1 Tube (70g)),Kohlenhydrate/carbohydrates,50,g,per_daily_dose,context: got per_daily_dose expected per_serving (1 Tube (70g))
incorrect,2.png,davon Zuckerarten/of which sugars,25,g,per_serving (1 Tube (70g)),davon Zuckerarten/of which sugars,25,g,per_daily_dose,context: got per_daily_dose expected per_serving (1 Tube (70g))
incorrect,2.png,Salz/salt,0.30,g,per_serving (1 Tube (70g)),Salz/salt,0.30,g,per_daily_dose,context: got per_daily_dose expected per_serving (1 Tube (70g))
incorrect,2.png,Fett/fat,0,g,per_100g,Fett/fat,1616,,per_100g,qty: got 1616 expected 0 | unit: got None expected g
incorrect,2.png,davon gesättigte Fettsäuren/of which saturates,0,g,per_100g,of which saturates,70,g,per_100g,nutrient: no match | qty: got 70 expected 0
incorrect,2.png,davon gesättigte Fettsäuren/of which saturates,0,g,per_serving (1 Tube (70g)),of which saturates,50,g,per_daily_dose,nutrient: no match | qty: got 50 expected 0 | context: got per_daily_dose expected per_serving (1 Tube (70g))
incorrect,2.png,Fett/fat,0,g,per_serving (1 Tube (70g)),davon gesattigte Fettsauren,1616,,per_100g,nutrient: no match | qty: got 1616 expected 0 | unit: got None expected g | context: got per_100g expected per_serving (1 Tube (70g))
missing,2.png,Energie/energy kJ,1195,kJ,per_100g,,,,,nutrient not found in predictions
missing,2.png,Energie/energy kcal,281,kcal,per_100g,,,,,nutrient not found in predictions
missing,2.png,Energie/energy kJ,837,kJ,per_serving (1 Tube (70g)),,,,,nutrient not found in predictions
missing,2.png,Energie/energy kcal,197,kcal,per_serving (1 Tube (70g)),,,,,nutrient not found in predictions
missing,2.png,Eiweiss/Protein,0,g,per_serving (1 Tube (70g)),,,,,nutrient not found in predictions
incorrect,20.png,Selen/Selenium,200,µg,per_100g (100 g Pulver),Selen/Selenium,200,g,per_100g,unit: got g expected µg
incorrect,20.png,Folsäure/Folic Acid,1333,µg,per_100g (100 g Pulver),Folsaure/Folic Acid,1333,g,per_100g,unit: got g expected µg
incorrect,20.png,Vitamin B12,6.7,µg,per_100g (100 g Pulver),Vitamin B12,6.7,g,per_100g,unit: got g expected µg
incorrect,20.png,Biotin,1000,µg,per_100g (100 g Pulver),biotin,1000,g,per_100g,unit: got g expected µg
incorrect,20.png,Vitamin B1,200,µg,per_daily_dose (1 Portion = 15 g),Vitamin B1,200,g,per_daily_dose,unit: got g expected µg
incorrect,20.png,Vitamin B6,13.3,mg,per_100g (100 g Pulver),Vitamin B6,40,mg,per_100g,qty: got 40 expected 13.3
incorrect,20.png,Vitamin B1,9.3,mg,per_100g (100 g Pulver),Vitamin B1,13.3,mg,per_100g,qty: got 13.3 expected 9.3
incorrect,20.png,Kohlenhydrate/Carbohydrate,11.7,g,per_daily_dose (1 Portion = 15 g),Kohlenhydrate/Carbohydrate,<0.1,g,per_daily_dose,qty: got <0.1 expected 11.7
incorrect,20.png,Kalium/Potassium,100,mg,per_daily_dose (1 Portion = 15 g),Kalium/Potassium,120,mg,per_daily_dose,qty: got 120 expected 100
incorrect,20.png,Calcium,120,mg,per_daily_dose (1 Portion = 15 g),Calcium,45,mg,per_daily_dose,qty: got 45 expected 120
incorrect,20.png,Magnesium,45,mg,per_daily_dose (1 Portion = 15 g),Magnesium,800,mg,per_100g,qty: got 800 expected 45 | context: got per_100g expected per_daily_dose (1 Portion = 15 g)
incorrect,20.png,Phosphor/Phosphorus,120,mg,per_daily_dose (1 Portion = 15 g),Phosphor/Phosphorus,667,mg,per_100g,qty: got 667 expected 120 | context: got per_100g expected per_daily_dose (1 Portion = 15 g)
incorrect,20.png,Pantothensäure/Pantothenic Acid,6,mg,per_daily_dose (1 Portion = 15 g),Pantothensaure/Pantothenic Acid,1.6,mg,per_daily_dose,qty: got 1.6 expected 6
incorrect,20.png,Brennwert/Energy Value,1474,kJ,per_100g (100 g Pulver),Brennwert/Energy Value,<0.1,g,per_daily_dose,qty: got <0.1 expected 1474 | unit: got g expected kJ | context: got per_daily_dose expected per_100g (100 g Pulver)
incorrect,20.png,Niacin,240,mg NE,per_100g (100 g Pulver),Niacin,800,mg,per_100g,qty: got 800 expected 240 | unit: got mg expected mg NE
incorrect,20.png,Selen/Selenium,33,µg,per_daily_dose (1 Portion = 15 g),Selen/Selenium,800,mg,per_100g,qty: got 800 expected 33 | unit: got mg expected µg | context: got per_100g expected per_daily_dose (1 Portion = 15 g)
incorrect,20.png,Niacin,16,mg NE,per_daily_dose (1 Portion = 15 g),Niacin,10,mg a-te,per_daily_dose,qty: got 10 expected 16 | unit: got mg a-te expected mg NE
incorrect,20.png,Vitamin B6,1,mg,per_daily_dose (1 Portion = 15 g),Vitamin B6,200,g,per_daily_dose,qty: got 200 expected 1 | unit: got g expected mg
incorrect,20.png,Folsäure/Folic Acid,200,µg,per_daily_dose (1 Portion = 15 g),Folsaure/Folic Acid,9.3,mg,per_100g,qty: got 9.3 expected 200 | unit: got mg expected µg | context: got per_100g expected per_daily_dose (1 Portion = 15 g)
incorrect,20.png,Vitamin B12,1,µg,per_daily_dose (1 Portion = 15 g),Vitamin B12,1333,g,per_100g,qty: got 1333 expected 1 | unit: got g expected µg | context: got per_100g expected per_daily_dose (1 Portion = 15 g)
incorrect,20.png,Biotin,153,µg,per_daily_dose (1 Portion = 15 g),biotin,1333,g,per_100g,qty: got 1333 expected 153 | unit: got g expected µg | context: got per_100g expected per_daily_dose (1 Portion = 15 g)
incorrect,20.png,Eiweiß/Protein,0.1,g,per_100g (100 g Pulver),EwebB/Protein,<0.1,g,per_100g,nutrient: no match
incorrect,20.png,Fett/Fat,0.5,g,per_100g (100 g Pulver),Fatt/Fat,<0.5,g,per_100g,nutrient: no match
incorrect,20.png,Eiweiß/Protein,0.1,g,per_daily_dose (1 Portion = 15 g),EwebB/Protein,11.7,g,per_daily_dose,nutrient: no match | qty: got 11.7 expected 0.1
incorrect,20.png,Fett/Fat,0.1,g,per_daily_dose (1 Portion = 15 g),Fatt/Fat,58,g,per_daily_dose,nutrient: no match | qty: got 58 expected 0.1
missing,20.png,Brennwert/Energy Value,346,kcal,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,20.png,Chlorid/Chloride,667,mg,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,20.png,Koffein (aus Guaranatrankpulver) / Caffeine (from Guarana extract powder),250,mg,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,20.png,Vitamin C,800,mg,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,20.png,Vitamin E,67,mg α-TE,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,20.png,Vitamin B2,10.7,mg,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,20.png,Vitamin A (aus/from Provitamin A),2220,µg RE,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,20.png,Brennwert/Energy Value,52,kcal,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
missing,20.png,Chlorid/Chloride,120,mg,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
missing,20.png,Koffein (aus Guaranatrankpulver) / Caffeine (from Guarana extract powder),37.5,mg,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
missing,20.png,Vitamin C,37.5,mg,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
missing,20.png,Vitamin E,10,mg α-TE,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
missing,20.png,Vitamin B2,1.6,mg,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
missing,20.png,Vitamin A (aus/from Provitamin A),225,µg RE,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
incorrect,201.jpeg,Energie/ Energy/ Energie/ Énergie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,1642,kJ,per_100g,Energie/ Energy/Energie/Energie/Wartosc energetyczna/Energeticka,1642,kj,per_100g,nutrient: no match
incorrect,201.jpeg,Energie/ Energy/ Energie/ Énergie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,392,kcal,per_100g,Energie/ Energy/Energie/Energie/Wartosc energetyczna/Energeticka,392,kcal,per_100g,nutrient: no match
incorrect,201.jpeg,Eiwitten/ Protein/ Eiweiß/ Protéines/ Białko/ Bílkoviny/ Proteine/ Bielkoviny/ Proteínas/ Proteínas,77,g,per_100g,Eiwitten/Protein/Eiweib/Protéines/Biatko/Bilkoviny/Proteine/Bielkoviny,77,g,per_100g,nutrient: no match
incorrect,201.jpeg,Zout/ Salt/ Salz/ Sel/ Sól/ Sůl/ Sale/ Sol/ Sal/ Sal,0.05,g,per_100g,Zout/Salt/Salz/Sel/Sol/Sul/Sale/Sol/Sal/Sal,0.05,g,per_100g,nutrient: no match
incorrect,201.jpeg,Energie/ Energy/ Energie/ Énergie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,493,kJ,per_serving (30 g (1 Scoop)),Energie/ Energy/Energie/Energie/Wartosc energetyczna/Energeticka,493,kj,por 30go,nutrient: no match | context: got por 30go expected per_serving (30 g (1 Scoop))
incorrect,201.jpeg,Energie/ Energy/ Energie/ Énergie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,118,kcal,per_serving (30 g (1 Scoop)),hodnota/Energia/Energia/Valor energetico/Energia,118,kcal,por 30go,nutrient: no match | context: got por 30go expected per_serving (30 g (1 Scoop))
incorrect,201.jpeg,Eiwitten/ Protein/ Eiweiß/ Protéines/ Białko/ Bílkoviny/ Proteine/ Bielkoviny/ Proteínas/ Proteínas,23,g,per_serving (30 g (1 Scoop)),Eiwitten/Protein/Eiweib/Protéines/Biatko/Bilkoviny/Proteine/Bielkoviny,23,g,por 30go,nutrient: no match | context: got por 30go expected per_serving (30 g (1 Scoop))
incorrect,201.jpeg,Zout/ Salt/ Salz/ Sel/ Sól/ Sůl/ Sale/ Sol/ Sal/ Sal,0.02,g,per_serving (30 g (1 Scoop)),Zout/Salt/Salz/Sel/Sol/Sul/Sale/Sol/Sal/Sal,0.02,g,por 30go,nutrient: no match | context: got por 30go expected per_serving (30 g (1 Scoop))
incorrect,201.jpeg,- waarvan verzadigde vetzuren/ of which saturates/ davon gesättigte Fettsäuren/ dont acides gras saturés/ w tym kwasy tłuszczowe nasycone/ z toho nasycené mastné kyseliny/ di cui acidi grassi saturi/ z toho nasýtené mastné kyseliny/ de las cuales saturadas/ dos quais saturados,4.2,g,per_100g,cuales saturadas/ dos quais saturados,392,kcal,per_100g,nutrient: no match | qty: got 392 expected 4.2 | unit: got kcal expected g
incorrect,201.jpeg,- waarvan verzadigde vetzuren/ of which saturates/ davon gesättigte Fettsäuren/ dont acides gras saturés/ w tym kwasy tłuszczowe nasycone/ z toho nasycené mastné kyseliny/ di cui acidi grassi saturi/ z toho nasýtené mastné kyseliny/ de las cuales saturadas/ dos quais saturados,1.3,g,per_serving (30 g (1 Scoop)),cuales saturadas/ dos quais saturados,118,kcal,por 30go,nutrient: no match | qty: got 118 expected 1.3 | unit: got kcal expected g | context: got por 30go expected per_serving (30 g (1 Scoop))
missing,201.jpeg,Vetten/ Fat/ Fett/ Matières grasses/ Tłuszcz/ Tuky/ Grassi/ Tuky/ Grasas/ Lípidos,6.7,g,per_100g,,,,,nutrient not found in predictions
missing,201.jpeg,Koolhydraten/ Carbohydrate/ Kohlenhydrate/ Glucides/ Węglowodany/ Sacharidy/ Carboidrati/ Sacharidy/ Hidratos de carbono/ Hidratos de carbono,8.1,g,per_100g,,,,,nutrient not found in predictions
missing,201.jpeg,waarvan suikers/ of which sugars/ davon Zucker/ dont sucres/ w tym cukry/ z toho cukry/ di cui zuccheri/ z toho cukry/ de los cuales azúcares/ dos quais açúcares,7.7,g,per_100g,,,,,nutrient not found in predictions
missing,201.jpeg,Vetten/ Fat/ Fett/ Matières grasses/ Tłuszcz/ Tuky/ Grassi/ Tuky/ Grasas/ Lípidos,2,g,per_serving (30 g (1 Scoop)),,,,,nutrient not found in predictions
missing,201.jpeg,Koolhydraten/ Carbohydrate/ Kohlenhydrate/ Glucides/ Węglowodany/ Sacharidy/ Carboidrati/ Sacharidy/ Hidratos de carbono/ Hidratos de carbono,2.4,g,per_serving (30 g (1 Scoop)),,,,,nutrient not found in predictions
missing,201.jpeg,waarvan suikers/ of which sugars/ davon Zucker/ dont sucres/ w tym cukry/ z toho cukry/ di cui zuccheri/ z toho cukry/ de los cuales azúcares/ dos quais açúcares,2.3,g,per_serving (30 g (1 Scoop)),,,,,nutrient not found in predictions
incorrect,26.png,CARBOHYDRATE,56,g,per_100g,CARBOHYDRATE,7,g,per_100g,qty: got 7 expected 56
incorrect,26.png,PROTEIN,3.5,g,per_100g,PROTEIN,0.11,g,per_100g,qty: got 0.11 expected 3.5
incorrect,26.png,ENERGY,225,kcal,per_100g,ENERGY,255,kj,per_100g,qty: got 255 expected 225 | unit: got kj expected kcal
incorrect,26.png,SALT,0.11,g,per_100g,SALT,,,per_100g,qty: got None expected 0.11 | unit: got None expected g
incorrect,26.png,OF WHICH SATURATES,0,g,per_100g,SATURATES,56,g,per_100g,nutrient: no match | qty: got 56 expected 0
missing,26.png,OF WHICH SUGARS,7,g,per_100g,,,,,nutrient not found in predictions
incorrect,27.png,Zink/Zinc,75,mg,per_100g (100 g Pulver),Zink/Zinc,2000,mg,per_100g,qty: got 2000 expected 75
incorrect,27.png,Vitamin D,37,µg,per_100g (100 g Pulver),Vitamin D,251,g,per_100g,qty: got 251 expected 37 | unit: got g expected µg
incorrect,27.png,Eiweiß/Protein,0.1,g,per_100g (100 g Pulver),EsemB/Protein,<0.1,g,per_100g,nutrient: no match
incorrect,27.png,Kohlenhydrate/Carbohydrate,49,g,per_100g (100 g Pulver),Kublephydrate/Carbohydrate,49,g,per_100g,nutrient: no match
incorrect,27.png,Fett/Fat,0.5,g,per_100g (100 g Pulver),Fert/Fat,<0.5,g,per_100g,nutrient: no match
incorrect,27.png,Mangan/Manganese,15,mg,per_100g (100 g Pulver),Mangen/Manganese,15,mg,per_100g,nutrient: no match
incorrect,27.png,Kupfer/Copper,10000,µg,per_100g (100 g Pulver),Kuples/Copper,10000,g,per_100g,nutrient: no match | unit: got g expected µg
incorrect,27.png,Selen/Selenium,251,µg,per_100g (100 g Pulver),Sefee/Selenium,251,g,per_100g,nutrient: no match | unit: got g expected µg
missing,27.png,Brennwert/Energy Value,1254,kJ,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,27.png,Brennwert/Energy Value,300,kcal,per_100g (100 g Pulver),,,,,nutrient not found in predictions
incorrect,30.png,CARBOHYDRATE,39,g,per_serving (Per Bar 55g),carbohydrate,39,,per_serving,unit: got None expected g
incorrect,30.png,DIETARY FIBRE,2.0,g,per_serving (Per Bar 55g),dietary fibre,2.0,,per_serving,unit: got None expected g
incorrect,30.png,CARBOHYDRATE,71,g,per_100g,carbohydrate,71,,per_100g,unit: got None expected g
incorrect,30.png,DIETARY FIBRE,3.6,g,per_100g,dietary fibre,3.6,,per_100g,unit: got None expected g
incorrect,30.png,FAT,5.0,g,per_serving (Per Bar 55g),FAT: (g,5.0,g,per_serving,nutrient: no match
incorrect,30.png,SUGARS,19,g,per_serving (Per Bar 55g),- SUGARS (g,19,g,per_serving,nutrient: no match
incorrect,30.png,SODIUM,70,mg,per_serving (Per Bar 55g),SODIUM (mg,70,mg,per_serving,nutrient: no match
incorrect,30.png,FAT,9.1,g,per_100g,FAT: (g,9.1,g,per_100g,nutrient: no match
incorrect,30.png,SUGARS,35,g,per_100g,- SUGARS (g,35,g,per_100g,nutrient: no match
incorrect,30.png,SODIUM,130,mg,per_100g,SODIUM (mg,130,mg,per_100g,nutrient: no match
missing,30.png,ENERGY,907,kJ,per_serving (Per Bar 55g),,,,,nutrient not found in predictions
missing,30.png,ENERGY,215,kcal,per_serving (Per Bar 55g),,,,,nutrient not found in predictions
missing,30.png,ENERGY,1649,kJ,per_100g,,,,,nutrient not found in predictions
missing,30.png,ENERGY,391,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,33.png,Eiweiss/protein,0,g,per_serving (75 g (300 ml)),Eiweiss/protein,0.53,g,per_100g,qty: got 0.53 expected 0 | context: got per_100g expected per_serving (75 g (300 ml))
incorrect,33.png,davon gesättigte Fettsäuren/of which saturates,0,g,per_100g,davon gesattigte Fettsauren,0,g,per_100g,nutrient: no match
incorrect,33.png,davon Zuckerarten/of which sugars,56,g,per_100g,of which sugars,56,g,per_100g,nutrient: no match
incorrect,33.png,davon gesättigte Fettsäuren/of which saturates,0,g,per_serving (75 g (300 ml)),of which saturates,0,g,per_100g,nutrient: no match | context: got per_100g expected per_serving (75 g (300 ml))
incorrect,33.png,davon Zuckerarten/of which sugars,42,g,per_serving (75 g (300 ml)),of which sugars,42,g,per_serving,nutrient: no match
missing,33.png,Energie/energy kJ,1660,kJ,per_100g,,,,,nutrient not found in predictions
missing,33.png,Energie/energy kcal,390,kcal,per_100g,,,,,nutrient not found in predictions
missing,33.png,Chlorid/chlorure,140,mg,per_100g,,,,,nutrient not found in predictions
missing,33.png,Energie/energy kJ,1245,kJ,per_serving (75 g (300 ml)),,,,,nutrient not found in predictions
missing,33.png,Energie/energy kcal,293,kcal,per_serving (75 g (300 ml)),,,,,nutrient not found in predictions
missing,33.png,Fett/fat,0,g,per_serving (75 g (300 ml)),,,,,nutrient not found in predictions
missing,33.png,Chlorid/chlorure,105,mg,per_serving (75 g (300 ml)),,,,,nutrient not found in predictions
incorrect,34.png,Potassium,100,mg,per_serving (25g serving),Potassium,100,mg,per_100g,context: got per_100g expected per_serving (25g serving)
incorrect,34.png,Fat,0,g,per_serving (25g serving),Fat,20,g,per_serving,qty: got 20 expected 0
incorrect,34.png,Protein,0,g,per_serving (25g serving),Protein,0.9,g,per_serving,qty: got 0.9 expected 0
incorrect,34.png,C,72,mg,per_100g,Zinc,100,mg,per_100g,nutrient: no match | qty: got 100 expected 72
incorrect,34.png,C,18,mg,per_serving (25g serving),Folic acid,0.2,mg,per_serving,nutrient: no match | qty: got 0.2 expected 18
missing,34.png,Energy,319,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,35.jpeg,Vitamin C,100.8,mg,per_serving (pro 3 Tabletten),Vitamin C,100.8,mg,per_daily_dose,context: got per_daily_dose expected per_serving (pro 3 Tabletten)
incorrect,35.jpeg,Magnesium,225,mg,per_serving (pro 3 Tabletten),Magnesium,100.8,mg,per_daily_dose,qty: got 100.8 expected 225 | context: got per_daily_dose expected per_serving (pro 3 Tabletten)
incorrect,4.png,ENERGY,952,,per_100g,ENERGY,952,kcal,per_100g,unit: got kcal expected 
incorrect,4.png,PROTEIN,0.1,g,per_100g,PROTEIN,0.12,g,per_100g,qty: got 0.12 expected 0.1
incorrect,4.png,OF WHICH SATURATES,0,g,per_100g,saturates,0,g,per_100g,nutrient: no match
missing,4.png,OF WHICH SUGARS,6.7,g,per_100g,,,,,nutrient not found in predictions
incorrect,41.png,ENERGY,144,kcal,per_100g,ENERGY,144,kj,per_100g,unit: got kj expected kcal
incorrect,41.png,CARBOHYDRATE,36,g,per_100g,CARBOHYDRATE,16156,g,per_100g,qty: got 16156 expected 36
incorrect,41.png,OF WHICH SATURATES,0,g,per_100g,SATURATES,0,g,per_100g,nutrient: no match
missing,41.png,OF WHICH SUGARS,4.5,g,per_100g,,,,,nutrient not found in predictions
incorrect,42.png,PROTEIN,0,g,per_serving (PER SERVE 47g),protein,0,,per_serving,unit: got None expected g
incorrect,42.png,DIETARY FIBRE,0,g,per_serving (PER SERVE 47g),dietary fibre,0,,per_100g,unit: got None expected g | context: got per_100g expected per_serving (PER SERVE 47g)
incorrect,42.png,PROTEIN,0.1,g,per_100g,protein,0.1,,per_100g,unit: got None expected g
incorrect,42.png,CARBOHYDRATE,94,g,per_100g,carbohydrate,94,,per_100g,unit: got None expected g
incorrect,42.png,FAT,0,g,per_serving (PER SERVE 47g),FAT (g,0,g,per_100g,nutrient: no match | context: got per_100g expected per_serving (PER SERVE 47g)
incorrect,42.png,SODIUM,240,mg,per_serving (PER SERVE 47g),SODIUM (mg,240,mg,per_serving,nutrient: no match
incorrect,42.png,SODIUM,500,mg,per_100g,SODIUM (mg,500,mg,per_100g,nutrient: no match
missing,42.png,ENERGY,736,kJ,per_serving (PER SERVE 47g),,,,,nutrient not found in predictions
missing,42.png,ENERGY,176,kcal,per_serving (PER SERVE 47g),,,,,nutrient not found in predictions
missing,42.png,SATURATED FAT,0,g,per_serving (PER SERVE 47g),,,,,nutrient not found in predictions
missing,42.png,CARBOHYDRATE,44,g,per_serving (PER SERVE 47g),,,,,nutrient not found in predictions
missing,42.png,SUGARS,18,g,per_serving (PER SERVE 47g),,,,,nutrient not found in predictions
missing,42.png,ENERGY,1567,kJ,per_100g,,,,,nutrient not found in predictions
missing,42.png,ENERGY,374,kcal,per_100g,,,,,nutrient not found in predictions
missing,42.png,FAT,0,g,per_100g,,,,,nutrient not found in predictions
missing,42.png,DIETARY FIBRE,0,g,per_100g,,,,,nutrient not found in predictions
incorrect,45_1.png,DIETARY FIBRE,0,g,per_serving (1 SERV. 47g),dietary fibre,0,,per_serving,unit: got None expected g
incorrect,45_1.png,CARBOHYDRATE,44,g,per_serving (1 SERV. 47g),carbohydrate,1410,,per_serving,qty: got 1410 expected 44 | unit: got None expected g
incorrect,45_1.png,CARBOHYDRATE,94,g,per_100g,carbohydrate,8,,per_100g,qty: got 8 expected 94 | unit: got None expected g
incorrect,45_1.png,FAT,0,g,per_serving (1 SERV. 47g),FAT(g,0,g,per_serving,nutrient: no match
incorrect,45_1.png,SUGARS,18,g,per_serving (1 SERV. 47g),-SUGARS(g,0.1,g,per_100g,qty: got 0.1 expected 18 | context: got per_100g expected per_serving (1 SERV. 47g)
missing,45_1.png,ENERGY,736,kJ,per_serving (1 SERV. 47g),,,,,nutrient not found in predictions
missing,45_1.png,ENERGY,176,kcal,per_serving (1 SERV. 47g),,,,,nutrient not found in predictions
missing,45_1.png,SATURATED FAT,0,g,per_serving (1 SERV. 47g),,,,,nutrient not found in predictions
missing,45_1.png,ENERGY,1567,kJ,per_100g,,,,,nutrient not found in predictions
missing,45_1.png,ENERGY,374,kcal,per_100g,,,,,nutrient not found in predictions
missing,45_1.png,FAT,0,g,per_100g,,,,,nutrient not found in predictions
missing,45_1.png,SUGARS,38,g,per_100g,,,,,nutrient not found in predictions
missing,45_1.png,DIETARY FIBRE,0,g,per_100g,,,,,nutrient not found in predictions
incorrect,45_2.png,OF WHICH SATURATES,0,g,per_100g,SATURATES,16,,per_100g,nutrient: no match | qty: got 16 expected 0 | unit: got None expected g
missing,45_2.png,ENERGY,1567,kJ,per_100g,,,,,nutrient not found in predictions
missing,45_2.png,ENERGY,374,kcal,per_100g,,,,,nutrient not found in predictions
missing,45_2.png,OF WHICH SUGARS,38,g,per_100g,,,,,nutrient not found in predictions
incorrect,51.png,Fat | Fett | Matières grasses | Vetten,< 0.5,g,per_100g,Fat Fett Matieres grassesVetten,<0.5,g,per_100g,nutrient: no match
incorrect,51.png,- of which saturates | davon gesättigte Fettsäuren | dont acides gras saturés | waarvan verzadigde vetzuren,< 0.5,g,per_100g,dont acides gras saturéswaarvan verzadigde vetzuren,<0.5,g,per_100g,nutrient: no match
incorrect,51.png,Carbohydrate | Kohlenhydrate | Glucides | Koolhydraten,84,g,per_100g,CarbohydrateKohlenhydrateGlucidesKoolhydraten,84,g,per_100g,nutrient: no match
incorrect,51.png,- of which sugars | davon Zucker | dont sucres | waarvan suikers,62,g,per_100g,-of which sugarsdavon Zuckerdont sucreswaarvan suikers,62,g,per_100g,nutrient: no match
incorrect,51.png,Protein | Eiweiß | Protéines | Eiwitten,6.7,g,per_100g,ProteinEiweiBProtéinesElwitten,6.7,g,per_100g,nutrient: no match
incorrect,51.png,Carbohydrate | Kohlenhydrate | Glucides | Koolhydraten,50,g,per_serving (60 g),CarbohydrateKohlenhydrateGlucidesKoolhydraten,50,g,per_100g,nutrient: no match | context: got per_100g expected per_serving (60 g)
incorrect,51.png,- of which sugars | davon Zucker | dont sucres | waarvan suikers,37,g,per_serving (60 g),-of which sugarsdavon Zuckerdont sucreswaarvan suikers,37,g,per_100g,nutrient: no match | context: got per_100g expected per_serving (60 g)
incorrect,51.png,Salt | Salz | Sel | Zout,0.13,g,per_100g,SaltSalzSelZout,6.7,g,per_100g,nutrient: no match | qty: got 6.7 expected 0.13
incorrect,51.png,Protein | Eiweiß | Protéines | Eiwitten,4.0,g,per_serving (60 g),ProteinEiweiBProtéinesElwitten,37,g,per_100g,nutrient: no match | qty: got 37 expected 4.0 | context: got per_100g expected per_serving (60 g)
incorrect,51.png,Salt | Salz | Sel | Zout,0.08,g,per_serving (60 g),SaltSalzSelZout,4.0,g,per_100g,nutrient: no match | qty: got 4.0 expected 0.08 | context: got per_100g expected per_serving (60 g)
missing,51.png,Energy | Energie,1541,kJ,per_100g,,,,,nutrient not found in predictions
missing,51.png,Energy | Energie,363,kcal,per_100g,,,,,nutrient not found in predictions
missing,51.png,Vitamin B6 | Vitamine B6,0.35,mg,per_100g,,,,,nutrient not found in predictions
missing,51.png,Energy | Energie,925,kJ,per_serving (60 g),,,,,nutrient not found in predictions
missing,51.png,Energy | Energie,218,kcal,per_serving (60 g),,,,,nutrient not found in predictions
missing,51.png,Fat | Fett | Matières grasses | Vetten,< 0.5,g,per_serving (60 g),,,,,nutrient not found in predictions
missing,51.png,- of which saturates | davon gesättigte Fettsäuren | dont acides gras saturés | waarvan verzadigde vetzuren,< 0.5,g,per_serving (60 g),,,,,nutrient not found in predictions
missing,51.png,Vitamin B6 | Vitamine B6,0.21,mg,per_serving (60 g),,,,,nutrient not found in predictions
incorrect,53.png,Fat | Fett | Matières grasses | Vetten,< 0.5,g,per_100g,Fat |Fett |Matieres grasses |Vetten,<0.5,g,per_100g,nutrient: no match
incorrect,53.png,- of which saturates | davon gesättigte Fettsäuren | dont acides gras saturés | waarvan verzadigde vetzuren,< 0.5,g,per_100g,- of which saturates I davon gesättigte Fettsäuren,<0.5,g,per_100g,nutrient: no match
incorrect,53.png,Carbohydrate | Kohlenhydrate | Glucides | Koolhydraten,84,g,per_100g,CarbohydrateKohlenhydrateGlucidesKoolhydraten,84,g,per_100g,nutrient: no match
