tag,image_id,gt_nutrient,gt_quantity,gt_unit,gt_context,pred_nutrient,pred_quantity,pred_unit,pred_context,reason
missing,15.png,Koffein/Caffeine,150,mg,per_daily_dose (2 x 4.2 g),,,,,nutrient not found in predictions
missing,17.png,Vitamin B12,0.38,µg,per_serving (piece),,,,,nutrient not found in predictions
incorrect,2.png,Energie/energy kJ,1195,kJ,per_100g,Energie/energy kJ (kcal,1195,kcal,per_100g,unit: got kcal expected kJ
incorrect,2.png,Energie/energy kcal,281,kcal,per_100g,Energie/energy kJ (kcal,837,kcal,per_daily_dose,qty: got 837 expected 281 | context: got per_daily_dose expected per_100g
incorrect,2.png,Fett/fat,0,g,per_100g,Fett/fat,1616,,per_100g,qty: got 1616 expected 0 | unit: got None expected g
incorrect,2.png,davon gesättigte Fettsäuren/of which saturates,0,g,per_100g,of which saturates,33,g,per_100g,qty: got 33 expected 0
missing,2.png,Energie/energy kJ,837,kJ,per_serving (1 Tube (70g)),,,,,nutrient not found in predictions
missing,2.png,Energie/energy kcal,197,kcal,per_serving (1 Tube (70g)),,,,,nutrient not found in predictions
incorrect,2.png,Fett/fat,0,g,per_serving (1 Tube (70g)),davon gesattigte Fettsauren,70,g,per_100g,qty: got 70 expected 0 | context: got per_100g expected per_serving (1 Tube (70g))
incorrect,2.png,davon gesättigte Fettsäuren/of which saturates,0,g,per_serving (1 Tube (70g)),of which saturates,25,g,per_daily_dose,qty: got 25 expected 0 | context: got per_daily_dose expected per_serving (1 Tube (70g))
incorrect,2.png,Kohlenhydrate/carbohydrates,50,g,per_serving (1 Tube (70g)),Kohlenhydrate/carbohydrates,50,g,per_daily_dose,context: got per_daily_dose expected per_serving (1 Tube (70g))
incorrect,2.png,davon Zuckerarten/of which sugars,25,g,per_serving (1 Tube (70g)),davon Zuckerarten/of which sugars,25,g,per_daily_dose,context: got per_daily_dose expected per_serving (1 Tube (70g))
missing,2.png,Eiweiss/Protein,0,g,per_serving (1 Tube (70g)),,,,,nutrient not found in predictions
incorrect,2.png,Salz/salt,0.30,g,per_serving (1 Tube (70g)),Salz/salt,0.30,g,per_daily_dose,context: got per_daily_dose expected per_serving (1 Tube (70g))
incorrect,20.png,Brennwert/Energy Value,1474,kJ,per_100g (100 g Pulver),Brennwert/Energy Value,<0.1,g,per_100g,qty: got <0.1 expected 1474 | unit: got g expected kJ
incorrect,20.png,Brennwert/Energy Value,346,kcal,per_100g (100 g Pulver),Brennwert/Energy Value,11.7,g,per_daily_dose,qty: got 11.7 expected 346 | unit: got g expected kcal | context: got per_daily_dose expected per_100g (100 g Pulver)
incorrect,20.png,Selen/Selenium,200,µg,per_100g (100 g Pulver),Selen/Selenium,200,g,per_100g,unit: got g expected µg
missing,20.png,Vitamin C,800,mg,per_100g (100 g Pulver),,,,,nutrient not found in predictions
incorrect,20.png,Niacin,240,mg NE,per_100g (100 g Pulver),Niacin,800,mg,per_100g,qty: got 800 expected 240 | unit: got mg expected mg NE
missing,20.png,Vitamin E,67,mg α-TE,per_100g (100 g Pulver),,,,,nutrient not found in predictions
incorrect,20.png,Vitamin B6,13.3,mg,per_100g (100 g Pulver),Vitamin B6,40,mg,per_100g,qty: got 40 expected 13.3
missing,20.png,Vitamin B2,10.7,mg,per_100g (100 g Pulver),,,,,nutrient not found in predictions
incorrect,20.png,Vitamin B1,9.3,mg,per_100g (100 g Pulver),Vitamin B1,13.3,mg,per_100g,qty: got 13.3 expected 9.3
incorrect,20.png,Folsäure/Folic Acid,1333,µg,per_100g (100 g Pulver),Folsaure/Folic Acid,1333,g,per_100g,unit: got g expected µg
incorrect,20.png,Vitamin B12,6.7,µg,per_100g (100 g Pulver),Vitamin B12,6.7,g,per_100g,unit: got g expected µg
incorrect,20.png,Biotin,1000,µg,per_100g (100 g Pulver),biotin,1000,g,per_100g,unit: got g expected µg
incorrect,20.png,Vitamin A (aus/from Provitamin A),2220,µg RE,per_100g (100 g Pulver),Vitamin A(aus/from Provitamin A,1000,g,per_100g,qty: got 1000 expected 2220 | unit: got g expected µg RE
missing,20.png,Brennwert/Energy Value,223,kJ,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
missing,20.png,Brennwert/Energy Value,52,kcal,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
incorrect,20.png,Eiweiß/Protein,0.1,g,per_daily_dose (1 Portion = 15 g),EwebB/Protein,11.7,g,per_daily_dose,qty: got 11.7 expected 0.1
incorrect,20.png,Kohlenhydrate/Carbohydrate,11.7,g,per_daily_dose (1 Portion = 15 g),Kohlenhydrate/Carbohydrate,100,mg,per_daily_dose,qty: got 100 expected 11.7 | unit: got mg expected g
incorrect,20.png,Fett/Fat,0.1,g,per_daily_dose (1 Portion = 15 g),Fatt/Fat,100,mg,per_daily_dose,qty: got 100 expected 0.1 | unit: got mg expected g
incorrect,20.png,Kalium/Potassium,100,mg,per_daily_dose (1 Portion = 15 g),Kalium/Potassium,120,mg,per_daily_dose,qty: got 120 expected 100
incorrect,20.png,Calcium,120,mg,per_daily_dose (1 Portion = 15 g),Calcium,45,mg,per_daily_dose,qty: got 45 expected 120
incorrect,20.png,Magnesium,45,mg,per_daily_dose (1 Portion = 15 g),Magnesium,800,mg,per_100g,qty: got 800 expected 45 | context: got per_100g expected per_daily_dose (1 Portion = 15 g)
incorrect,20.png,Phosphor/Phosphorus,120,mg,per_daily_dose (1 Portion = 15 g),Phosphor/Phosphorus,667,mg,per_100g,qty: got 667 expected 120 | context: got per_100g expected per_daily_dose (1 Portion = 15 g)
incorrect,20.png,Selen/Selenium,33,µg,per_daily_dose (1 Portion = 15 g),Selen/Selenium,800,mg,per_100g,qty: got 800 expected 33 | unit: got mg expected µg | context: got per_100g expected per_daily_dose (1 Portion = 15 g)
incorrect,20.png,Koffein (aus Guaranatrankpulver) / Caffeine (from Guarana extract powder),37.5,mg,per_daily_dose (1 Portion = 15 g),Caffeine (from Guarana extract powder,16,mg ne,per_daily_dose,qty: got 16 expected 37.5 | unit: got mg ne expected mg
missing,20.png,Vitamin C,37.5,mg,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
incorrect,20.png,Niacin,16,mg NE,per_daily_dose (1 Portion = 15 g),Niacin,10,mg a-te,per_daily_dose,qty: got 10 expected 16 | unit: got mg a-te expected mg NE
missing,20.png,Vitamin E,10,mg α-TE,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
incorrect,20.png,Pantothensäure/Pantothenic Acid,6,mg,per_daily_dose (1 Portion = 15 g),Pantothensaure/Pantothenic Acid,1.6,mg,per_daily_dose,qty: got 1.6 expected 6
incorrect,20.png,Vitamin B6,1,mg,per_daily_dose (1 Portion = 15 g),Vitamin B6,200,g,per_daily_dose,qty: got 200 expected 1 | unit: got g expected mg
missing,20.png,Vitamin B2,1.6,mg,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
incorrect,20.png,Vitamin B1,200,µg,per_daily_dose (1 Portion = 15 g),Vitamin B1,200,g,per_daily_dose,unit: got g expected µg
incorrect,20.png,Folsäure/Folic Acid,200,µg,per_daily_dose (1 Portion = 15 g),Folsaure/Folic Acid,9.3,mg,per_100g,qty: got 9.3 expected 200 | unit: got mg expected µg | context: got per_100g expected per_daily_dose (1 Portion = 15 g)
incorrect,20.png,Vitamin B12,1,µg,per_daily_dose (1 Portion = 15 g),Vitamin B12,1333,g,per_100g,qty: got 1333 expected 1 | unit: got g expected µg | context: got per_100g expected per_daily_dose (1 Portion = 15 g)
incorrect,20.png,Biotin,153,µg,per_daily_dose (1 Portion = 15 g),biotin,1333,g,per_100g,qty: got 1333 expected 153 | unit: got g expected µg | context: got per_100g expected per_daily_dose (1 Portion = 15 g)
missing,20.png,Vitamin A (aus/from Provitamin A),225,µg RE,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
incorrect,201.jpeg,Energie/ Energy/ Energie/ Énergie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,392,kcal,per_100g,Energie/ Energy/Energie/Energie/Wartosc energetyczna/Energeticka,392,kj,per_100g,unit: got kj expected kcal
missing,201.jpeg,Vetten/ Fat/ Fett/ Matières grasses/ Tłuszcz/ Tuky/ Grassi/ Tuky/ Grasas/ Lípidos,6.7,g,per_100g,,,,,nutrient not found in predictions
missing,201.jpeg,- waarvan verzadigde vetzuren/ of which saturates/ davon gesättigte Fettsäuren/ dont acides gras saturés/ w tym kwasy tłuszczowe nasycone/ z toho nasycené mastné kyseliny/ di cui acidi grassi saturi/ z toho nasýtené mastné kyseliny/ de las cuales saturadas/ dos quais saturados,4.2,g,per_100g,,,,,nutrient not found in predictions
missing,201.jpeg,Koolhydraten/ Carbohydrate/ Kohlenhydrate/ Glucides/ Węglowodany/ Sacharidy/ Carboidrati/ Sacharidy/ Hidratos de carbono/ Hidratos de carbono,8.1,g,per_100g,,,,,nutrient not found in predictions
incorrect,201.jpeg,waarvan suikers/ of which sugars/ davon Zucker/ dont sucres/ w tym cukry/ z toho cukry/ di cui zuccheri/ z toho cukry/ de los cuales azúcares/ dos quais açúcares,7.7,g,per_100g,cukry/di cui zuccheri/z toho cukry/de los cuales azucares/dos quais acucares,779,g,per_100g,qty: got 779 expected 7.7
incorrect,201.jpeg,Energie/ Energy/ Energie/ Énergie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,493,kJ,per_serving (30 g (1 Scoop)),Energie/ Energy/Energie/Energie/Wartosc energetyczna/Energeticka,493,kj,por 30go,context: got por 30go expected per_serving (30 g (1 Scoop))
incorrect,201.jpeg,Energie/ Energy/ Energie/ Énergie/ Wartość energetyczna/ Energetická hodnota/ Energia/ Energia/ Valor energético/ Energia,118,kcal,per_serving (30 g (1 Scoop)),hodnota/Energia/Energia/Valor energetico/Energia,118,kj,por 30go,unit: got kj expected kcal | context: got por 30go expected per_serving (30 g (1 Scoop))
missing,201.jpeg,Vetten/ Fat/ Fett/ Matières grasses/ Tłuszcz/ Tuky/ Grassi/ Tuky/ Grasas/ Lípidos,2,g,per_serving (30 g (1 Scoop)),,,,,nutrient not found in predictions
missing,201.jpeg,- waarvan verzadigde vetzuren/ of which saturates/ davon gesättigte Fettsäuren/ dont acides gras saturés/ w tym kwasy tłuszczowe nasycone/ z toho nasycené mastné kyseliny/ di cui acidi grassi saturi/ z toho nasýtené mastné kyseliny/ de las cuales saturadas/ dos quais saturados,1.3,g,per_serving (30 g (1 Scoop)),,,,,nutrient not found in predictions
missing,201.jpeg,Koolhydraten/ Carbohydrate/ Kohlenhydrate/ Glucides/ Węglowodany/ Sacharidy/ Carboidrati/ Sacharidy/ Hidratos de carbono/ Hidratos de carbono,2.4,g,per_serving (30 g (1 Scoop)),,,,,nutrient not found in predictions
incorrect,201.jpeg,waarvan suikers/ of which sugars/ davon Zucker/ dont sucres/ w tym cukry/ z toho cukry/ di cui zuccheri/ z toho cukry/ de los cuales azúcares/ dos quais açúcares,2.3,g,per_serving (30 g (1 Scoop)),cukry/di cui zuccheri/z toho cukry/de los cuales azucares/dos quais acucares,2.3,g,por 30go,context: got por 30go expected per_serving (30 g (1 Scoop))
incorrect,201.jpeg,Eiwitten/ Protein/ Eiweiß/ Protéines/ Białko/ Bílkoviny/ Proteine/ Bielkoviny/ Proteínas/ Proteínas,23,g,per_serving (30 g (1 Scoop)),Eiwitten/Protein/Eiweib/Protéines/Biatko/Bilkoviny/Proteine/Bielkoviny,23,g,por 30go,context: got por 30go expected per_serving (30 g (1 Scoop))
incorrect,201.jpeg,Zout/ Salt/ Salz/ Sel/ Sól/ Sůl/ Sale/ Sol/ Sal/ Sal,0.02,g,per_serving (30 g (1 Scoop)),Zout/Salt/Salz/Sel/Sol/Sul/Sale/Sol/Sal/Sal,0.02,g,por 30go,context: got por 30go expected per_serving (30 g (1 Scoop))
incorrect,26.png,ENERGY,942,kJ,per_100g,ENERGY,2,g,per_100g,qty: got 2 expected 942 | unit: got g expected kJ
missing,26.png,ENERGY,225,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,26.png,OF WHICH SATURATES,0,g,per_100g,SATURATES,56,g,per_100g,"nutrient: OF WHICH SATURATES is a sub-nutrient of SATURATES, violating R1. | qty: got 56 expected 0"
incorrect,26.png,CARBOHYDRATE,56,g,per_100g,CARBOHYDRATE,7,g,per_100g,qty: got 7 expected 56
missing,26.png,OF WHICH SUGARS,7,g,per_100g,,,,,nutrient not found in predictions
incorrect,26.png,PROTEIN,3.5,g,per_100g,PROTEIN,0.11,g,per_100g,qty: got 0.11 expected 3.5
missing,27.png,Brennwert/Energy Value,1254,kJ,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,27.png,Brennwert/Energy Value,300,kcal,per_100g (100 g Pulver),,,,,nutrient not found in predictions
incorrect,27.png,Zink/Zinc,75,mg,per_100g (100 g Pulver),Zink/Zinc,2000,mg,per_100g,qty: got 2000 expected 75
incorrect,27.png,Kupfer/Copper,10000,µg,per_100g (100 g Pulver),Kuples/Copper,10000,g,per_100g,unit: got g expected µg
incorrect,27.png,Selen/Selenium,251,µg,per_100g (100 g Pulver),Sefee/Selenium,251,g,per_100g,unit: got g expected µg
incorrect,27.png,Vitamin D,37,µg,per_100g (100 g Pulver),Vitamin D,251,g,per_100g,qty: got 251 expected 37 | unit: got g expected µg
incorrect,30.png,ENERGY,215,kcal,per_serving (Per Bar 55g),ENERGY kJ/kcal,1649,kj/kcal,per_100g,qty: got 1649 expected 215 | unit: got kj/kcal expected kcal | context: got per_100g expected per_serving (Per Bar 55g)
incorrect,30.png,CARBOHYDRATE,39,g,per_serving (Per Bar 55g),carbohydrate,39,,per_serving,unit: got None expected g
incorrect,30.png,DIETARY FIBRE,2.0,g,per_serving (Per Bar 55g),dietary fibre,2.0,,per_serving,unit: got None expected g
incorrect,30.png,ENERGY,1649,kJ,per_100g,ENERGY kJ/kcal,391,kj/kcal,per_100g,qty: got 391 expected 1649
missing,30.png,ENERGY,391,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,30.png,CARBOHYDRATE,71,g,per_100g,carbohydrate,71,,per_100g,unit: got None expected g
incorrect,30.png,DIETARY FIBRE,3.6,g,per_100g,dietary fibre,3.6,,per_100g,unit: got None expected g
incorrect,33.png,Energie/energy kJ,1660,kJ,per_100g,Energie/ energy kJ (kcal,1660,g,per_100g,unit: got g expected kJ
incorrect,33.png,Energie/energy kcal,390,kcal,per_100g,Energie/ energy kJ (kcal,1245,g,per_serving,qty: got 1245 expected 390 | unit: got g expected kcal | context: got per_serving expected per_100g
incorrect,33.png,Chlorid/chlorure,140,mg,per_100g,Chlorid/chlorure,0.53,g,per_100g,qty: got 0.53 expected 140 | unit: got g expected mg
missing,33.png,Energie/energy kJ,1245,kJ,per_serving (75 g (300 ml)),,,,,nutrient not found in predictions
missing,33.png,Energie/energy kcal,293,kcal,per_serving (75 g (300 ml)),,,,,nutrient not found in predictions
incorrect,33.png,Fett/fat,0,g,per_serving (75 g (300 ml)),davon gesattigte Fettsauren,0,g,per_100g,context: got per_100g expected per_serving (75 g (300 ml))
missing,33.png,davon gesättigte Fettsäuren/of which saturates,0,g,per_serving (75 g (300 ml)),,,,,nutrient not found in predictions
incorrect,33.png,Eiweiss/protein,0,g,per_serving (75 g (300 ml)),Eiweiss/protein,0.53,g,per_100g,qty: got 0.53 expected 0 | context: got per_100g expected per_serving (75 g (300 ml))
missing,33.png,Kalium/potassium,41,mg,per_serving (75 g (300 ml)),,,,,nutrient not found in predictions
missing,33.png,Chlorid/chlorure,105,mg,per_serving (75 g (300 ml)),,,,,nutrient not found in predictions
incorrect,34.png,Energy,319,kcal,per_100g,Energy,80,kcal,per_serving,qty: got 80 expected 319 | context: got per_serving expected per_100g
incorrect,34.png,C,72,mg,per_100g,Carbohydrate,20,g,per_serving,"nutrient: Ground truth is 'C' (likely Vitamin C), but prediction is 'Carbohydrate'. | qty: got 20 expected 72 | unit: got g expected mg | context: got per_serving expected per_100g"
missing,34.png,Energy,80,kcal,per_serving (25g serving),,,,,nutrient not found in predictions
incorrect,34.png,Fat,0,g,per_serving (25g serving),Fat,20,g,per_serving,qty: got 20 expected 0
incorrect,34.png,Carbohydrate,20,g,per_serving (25g serving),Carbohydrate,19,g,per_serving,qty: got 19 expected 20
incorrect,34.png,Protein,0,g,per_serving (25g serving),Protein,0.9,g,per_serving,qty: got 0.9 expected 0
incorrect,34.png,Potassium,100,mg,per_serving (25g serving),Potassium,100,mg,per_100g,context: got per_100g expected per_serving (25g serving)
incorrect,34.png,C,18,mg,per_serving (25g serving),of which sugars,1.2,g,per_serving,nutrient: Nutrient does not match (C vs of which sugars) | qty: got 1.2 expected 18 | unit: got g expected mg
incorrect,35.jpeg,Magnesium,225,mg,per_serving (pro 3 Tabletten),Magnesium,2.1,g,per_100g,qty: got 2.1 expected 225 | unit: got g expected mg | context: got per_100g expected per_serving (pro 3 Tabletten)
missing,35.jpeg,Vitamin C,100.8,mg,per_serving (pro 3 Tabletten),,,,,nutrient not found in predictions
incorrect,4.png,ENERGY,952,,per_100g,ENERGY,,,per_100g,qty: got None expected 952
missing,4.png,ENERGY,224,kcal,per_100g,,,,,nutrient not found in predictions
missing,4.png,OF WHICH SUGARS,6.7,g,per_100g,,,,,nutrient not found in predictions
incorrect,4.png,PROTEIN,0.1,g,per_100g,PROTEIN,,,per_100g,qty: got None expected 0.1 | unit: got None expected g
incorrect,41.png,ENERGY,612,kJ,per_100g,ENERGY,0,g,per_100g,qty: got 0 expected 612 | unit: got g expected kJ
missing,41.png,ENERGY,144,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,41.png,OF WHICH SATURATES,0,g,per_100g,SATURATES,0,g,per_100g,"nutrient: OF WHICH SATURATES is a sub-nutrient of SATURATES, violating R1."
incorrect,41.png,CARBOHYDRATE,36,g,per_100g,CARBOHYDRATE,16156,g,per_100g,qty: got 16156 expected 36
missing,41.png,OF WHICH SUGARS,4.5,g,per_100g,,,,,nutrient not found in predictions
incorrect,42.png,ENERGY,736,kJ,per_serving (PER SERVE 47g),ENERGYKJ/KCAL,736,kcal,per_serving,unit: got kcal expected kJ
incorrect,42.png,PROTEIN,0,g,per_serving (PER SERVE 47g),protein,0,,per_serving,unit: got None expected g
incorrect,42.png,FAT,0,g,per_serving (PER SERVE 47g),FAT (g,0,g,per_100g,nutrient: Context mismatch due to serving size difference. | context: got per_100g expected per_serving (PER SERVE 47g)
incorrect,42.png,SATURATED FAT,0,g,per_serving (PER SERVE 47g),- SATURATED FAT (g,0,g,per_100g,context: got per_100g expected per_serving (PER SERVE 47g)
incorrect,42.png,CARBOHYDRATE,44,g,per_serving (PER SERVE 47g),carbohydrate,94,,per_100g,qty: got 94 expected 44 | unit: got None expected g | context: got per_100g expected per_serving (PER SERVE 47g)
incorrect,42.png,SUGARS,18,g,per_serving (PER SERVE 47g),SUGARS(g,38,g,per_100g,qty: got 38 expected 18 | context: got per_100g expected per_serving (PER SERVE 47g)
incorrect,42.png,DIETARY FIBRE,0,g,per_serving (PER SERVE 47g),dietary fibre,0,,per_100g,unit: got None expected g | context: got per_100g expected per_serving (PER SERVE 47g)
incorrect,42.png,ENERGY,1567,kJ,per_100g,ENERGYKJ/KCAL,1567,kcal,per_100g,unit: got kcal expected kJ
missing,42.png,ENERGY,374,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,42.png,PROTEIN,0.1,g,per_100g,protein,0.1,,per_100g,unit: got None expected g
missing,42.png,FAT,0,g,per_100g,,,,,nutrient not found in predictions
missing,42.png,SATURATED FAT,0,g,per_100g,,,,,nutrient not found in predictions
missing,42.png,CARBOHYDRATE,94,g,per_100g,,,,,nutrient not found in predictions
missing,42.png,SUGARS,38,g,per_100g,,,,,nutrient not found in predictions
missing,42.png,DIETARY FIBRE,0,g,per_100g,,,,,nutrient not found in predictions
incorrect,45_1.png,ENERGY,736,kJ,per_serving (1 SERV. 47g),ENERGYKJ/KCAL,736,kcal,per_serving,unit: got kcal expected kJ
incorrect,45_1.png,SATURATED FAT,0,g,per_serving (1 SERV. 47g),SATURATED FAT(g,0,g,per_100g,context: got per_100g expected per_serving (1 SERV. 47g)
incorrect,45_1.png,CARBOHYDRATE,44,g,per_serving (1 SERV. 47g),carbohydrate,1410,,per_serving,qty: got 1410 expected 44 | unit: got None expected g
incorrect,45_1.png,SUGARS,18,g,per_serving (1 SERV. 47g),-SUGARS(g,0,g,per_serving,qty: got 0 expected 18
incorrect,45_1.png,DIETARY FIBRE,0,g,per_serving (1 SERV. 47g),dietary fibre,0,,per_serving,unit: got None expected g
incorrect,45_1.png,ENERGY,1567,kJ,per_100g,ENERGYKJ/KCAL,1567,kcal,per_100g,unit: got kcal expected kJ
missing,45_1.png,ENERGY,374,kcal,per_100g,,,,,nutrient not found in predictions
missing,45_1.png,FAT,0,g,per_100g,,,,,nutrient not found in predictions
missing,45_1.png,SATURATED FAT,0,g,per_100g,,,,,nutrient not found in predictions
incorrect,45_1.png,CARBOHYDRATE,94,g,per_100g,carbohydrate,8,,per_100g,qty: got 8 expected 94 | unit: got None expected g
missing,45_1.png,SUGARS,38,g,per_100g,,,,,nutrient not found in predictions
missing,45_1.png,DIETARY FIBRE,0,g,per_100g,,,,,nutrient not found in predictions
incorrect,45_2.png,ENERGY,1567,kJ,per_100g,ENERGY,0,g,per_100g,qty: got 0 expected 1567 | unit: got g expected kJ
missing,45_2.png,ENERGY,374,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,45_2.png,OF WHICH SATURATES,0,g,per_100g,SATURATES,16,,per_100g,nutrient: OF WHICH SATURATES is more specific than SATURATES | qty: got 16 expected 0 | unit: got None expected g
missing,45_2.png,OF WHICH SUGARS,38,g,per_100g,,,,,nutrient not found in predictions
incorrect,51.png,Energy | Energie,1541,kJ,per_100g,EnergyEnergie kJ(kcal,1541,g,per_100g,unit: got g expected kJ
incorrect,51.png,Energy | Energie,363,kcal,per_100g,EnergyEnergie kJ(kcal,925,g,per_100g,qty: got 925 expected 363 | unit: got g expected kcal
missing,51.png,Salt | Salz | Sel | Zout,0.13,g,per_100g,,,,,nutrient not found in predictions
missing,51.png,Vitamin B6 | Vitamine B6,0.35,mg,per_100g,,,,,nutrient not found in predictions
missing,51.png,Energy | Energie,925,kJ,per_serving (60 g),,,,,nutrient not found in predictions
missing,51.png,Energy | Energie,218,kcal,per_serving (60 g),,,,,nutrient not found in predictions
missing,51.png,Fat | Fett | Matières grasses | Vetten,< 0.5,g,per_serving (60 g),,,,,nutrient not found in predictions
missing,51.png,- of which saturates | davon gesättigte Fettsäuren | dont acides gras saturés | waarvan verzadigde vetzuren,< 0.5,g,per_serving (60 g),,,,,nutrient not found in predictions
incorrect,51.png,Carbohydrate | Kohlenhydrate | Glucides | Koolhydraten,50,g,per_serving (60 g),CarbohydrateKohlenhydrateGlucidesKoolhydraten,50,g,per_100g,context: got per_100g expected per_serving (60 g)
incorrect,51.png,- of which sugars | davon Zucker | dont sucres | waarvan suikers,37,g,per_serving (60 g),-of which sugarsdavon Zuckerdont sucreswaarvan suikers,37,g,per_100g,context: got per_100g expected per_serving (60 g)
incorrect,51.png,Protein | Eiweiß | Protéines | Eiwitten,4.0,g,per_serving (60 g),ProteinEiweiBProtéinesElwitten,37,g,per_100g,qty: got 37 expected 4.0 | context: got per_100g expected per_serving (60 g)
missing,51.png,Salt | Salz | Sel | Zout,0.08,g,per_serving (60 g),,,,,nutrient not found in predictions
missing,51.png,Vitamin B6 | Vitamine B6,0.21,mg,per_serving (60 g),,,,,nutrient not found in predictions
incorrect,53.png,Energy | Energie,1541,kJ,per_100g,Energy Energie kJ (kcal,1541,g,per_100g,unit: got g expected kJ
incorrect,53.png,Energy | Energie,363,kcal,per_100g,Energy Energie kJ (kcal,925,g,per_100g,qty: got 925 expected 363 | unit: got g expected kcal
missing,53.png,Salt | Salz | Sel | Zout,0.13,g,per_100g,,,,,nutrient not found in predictions
incorrect,53.png,Vitamin B6 | Vitamine B6,0.35,mg,per_100g,Vitamin B6Vitamine B6,<0.5,g,per_100g,qty: got <0.5 expected 0.35 | unit: got g expected mg
missing,53.png,Energy | Energie,925,kJ,per_serving (60 g),,,,,nutrient not found in predictions
missing,53.png,Energy | Energie,218,kcal,per_serving (60 g),,,,,nutrient not found in predictions
missing,53.png,Fat | Fett | Matières grasses | Vetten,< 0.5,g,per_serving (60 g),,,,,nutrient not found in predictions
incorrect,53.png,- of which saturates | davon gesättigte Fettsäuren | dont acides gras saturés | waarvan verzadigde vetzuren,< 0.5,g,per_serving (60 g),dont acides gras saturés waarvan verzadigde vetzuren,<0.5,g,per_100g,context: got per_100g expected per_serving (60 g)
incorrect,53.png,Carbohydrate | Kohlenhydrate | Glucides | Koolhydraten,50,g,per_serving (60 g),CarbohydrateKohlenhydrateGlucidesKoolhydraten,50,g,per_100g,context: got per_100g expected per_serving (60 g)
incorrect,53.png,- of which sugars | davon Zucker | dont sucres | waarvan suikers,37,g,per_serving (60 g),- of which sugars I davon Zucker dont sucres I waarvan sukers,37,g,per_100g,context: got per_100g expected per_serving (60 g)
incorrect,53.png,Protein | Eiweiß | Protéines | Eiwitten,4.0,g,per_serving (60 g),ProteinEiweiBProteinesEiwitten,4.0,g,per_100g,context: got per_100g expected per_serving (60 g)
missing,53.png,Salt | Salz | Sel | Zout,0.08,g,per_serving (60 g),,,,,nutrient not found in predictions
incorrect,53.png,Vitamin B6 | Vitamine B6,0.21,mg,per_serving (60 g),Vitamin B6Vitamine B6,84,g,per_100g,qty: got 84 expected 0.21 | unit: got g expected mg | context: got per_100g expected per_serving (60 g)
missing,56.jpeg,Brennwert ...... Energie,383,kcal,per_100g,,,,,nutrient not found in predictions
missing,56.jpeg,Brennwert ...... Energie,1604,kJ,per_100g,,,,,nutrient not found in predictions
missing,56.jpeg,Eiweiß ..... Protéines,83,g,per_100g,,,,,nutrient not found in predictions
missing,56.jpeg,Kohlenhydrate ... Glucides,3.67,g,per_100g,,,,,nutrient not found in predictions
incorrect,56.jpeg,Fett ........... Lipides,4.3,g,per_100g,Fett,3.67,g,per_100g,qty: got 3.67 expected 4.3
missing,56.jpeg,Brennwert ...... Energie,23,kcal,per_serving (pro Esslöffel (6 g)),,,,,nutrient not found in predictions
missing,56.jpeg,Brennwert ...... Energie,96.2,kJ,per_serving (pro Esslöffel (6 g)),,,,,nutrient not found in predictions
missing,56.jpeg,Eiweiß ..... Protéines,4.99,g,per_serving (pro Esslöffel (6 g)),,,,,nutrient not found in predictions
missing,56.jpeg,Kohlenhydrate ... Glucides,0.22,g,per_serving (pro Esslöffel (6 g)),,,,,nutrient not found in predictions
incorrect,56.jpeg,Fett ........... Lipides,0.26,g,per_serving (pro Esslöffel (6 g)),Fett,0.228,g,per_100g,qty: got 0.228 expected 0.26 | context: got per_100g expected per_serving (pro Esslöffel (6 g))
missing,57.jpeg,Brennwert ...... Energie,383,kcal,per_100g,,,,,nutrient not found in predictions
missing,57.jpeg,Brennwert ...... Energie,1604,kJ,per_100g,,,,,nutrient not found in predictions
missing,57.jpeg,Eiweiß ..... Protéines,83,g,per_100g,,,,,nutrient not found in predictions
missing,57.jpeg,Kohlenhydrate ... Glucides,3.67,g,per_100g,,,,,nutrient not found in predictions
incorrect,57.jpeg,Fett ........... Lipides,4.3,g,per_100g,Fett,3.67,g,per_100g,qty: got 3.67 expected 4.3
missing,57.jpeg,Brennwert ...... Energie,23,kcal,per_serving (pro Esslöffel (6 g)),,,,,nutrient not found in predictions
missing,57.jpeg,Brennwert ...... Energie,96.2,kJ,per_serving (pro Esslöffel (6 g)),,,,,nutrient not found in predictions
missing,57.jpeg,Eiweiß ..... Protéines,4.99,g,per_serving (pro Esslöffel (6 g)),,,,,nutrient not found in predictions
