tag,image_id,gt_nutrient,gt_quantity,gt_unit,gt_context,pred_nutrient,pred_quantity,pred_unit,pred_context,reason
incorrect,2.png,Carbohydrate,50,g,per_serving (1 Tube (70g)),Carbohydrate,50,g,per_daily_dose,context: got per_daily_dose expected per_serving (1 Tube (70g))
incorrect,2.png,Sugars,25,g,per_serving (1 Tube (70g)),Sugars,25,g,per_daily_dose,context: got per_daily_dose expected per_serving (1 Tube (70g))
incorrect,2.png,Energy,1195,kJ,per_100g,Energy,1195,281,per_100g,unit: got 281 expected kJ
incorrect,2.png,Energy,837,kJ,per_serving (1 Tube (70g)),Energy,837,197,per_daily_dose,unit: got 197 expected kJ | context: got per_daily_dose expected per_serving (1 Tube (70g))
incorrect,2.png,Protein,0,g,per_serving (1 Tube (70g)),Protein,0.30,g,per_daily_dose,qty: got 0.30 expected 0 | context: got per_daily_dose expected per_serving (1 Tube (70g))
missing,2.png,Energy,281,kcal,per_100g,,,,,nutrient not found in predictions
missing,2.png,Energy,197,kcal,per_serving (1 Tube (70g)),,,,,nutrient not found in predictions
missing,2.png,Salt,0.30,g,per_serving (1 Tube (70g)),,,,,nutrient not found in predictions
incorrect,20.png,Caffeine,37.5,mg,per_daily_dose (1 Portion = 15 g),Caffeine,37.5,mg,per_100g,context: got per_100g expected per_daily_dose (1 Portion = 15 g)
incorrect,20.png,Niacin,240,mg NE,per_100g (100 g Pulver),Niacin,240,NE,per_100g,unit: got NE expected mg NE
incorrect,20.png,Carbohydrate,78.1,g,per_100g (100 g Pulver),Carbohydrate,<0.1,g,per_100g,qty: got <0.1 expected 78.1
incorrect,20.png,Fat,0.5,g,per_100g (100 g Pulver),Fat,78.1,g,per_100g,qty: got 78.1 expected 0.5
incorrect,20.png,Potassium,667,mg,per_100g (100 g Pulver),Potassium,45,mg,per_100g,qty: got 45 expected 667
incorrect,20.png,Magnesium,300,mg,per_100g (100 g Pulver),Magnesium,800,mg,per_100g,qty: got 800 expected 300
incorrect,20.png,Chloride,667,mg,per_100g (100 g Pulver),Chloride,300,mg,per_100g,qty: got 300 expected 667
incorrect,20.png,Phosphorus,800,mg,per_100g (100 g Pulver),Phosphorus,667,mg,per_100g,qty: got 667 expected 800
incorrect,20.png,Caffeine,250,mg,per_100g (100 g Pulver),Caffeine,50%,mg,per_daily_dose,qty: got 50% expected 250 | context: got per_daily_dose expected per_100g (100 g Pulver)
incorrect,20.png,Vitamin C,800,mg,per_100g (100 g Pulver),Vitamin C,250,mg,per_100g,qty: got 250 expected 800
incorrect,20.png,Vitamin B6,13.3,mg,per_100g (100 g Pulver),Vitamin B6,800,mg,per_100g,qty: got 800 expected 13.3
incorrect,20.png,Carbohydrate,11.7,g,per_daily_dose (1 Portion = 15 g),Carbohydrate,<0.1,g,per_daily_dose,qty: got <0.1 expected 11.7
incorrect,20.png,Sodium,100,mg,per_daily_dose (1 Portion = 15 g),Sodium,120,mg,per_daily_dose,qty: got 120 expected 100
incorrect,20.png,Potassium,100,mg,per_daily_dose (1 Portion = 15 g),Potassium,45,mg,per_daily_dose,qty: got 45 expected 100
incorrect,20.png,Phosphorus,120,mg,per_daily_dose (1 Portion = 15 g),Phosphorus,33,mg,per_daily_dose,qty: got 33 expected 120
incorrect,20.png,Vitamin C,37.5,mg,per_daily_dose (1 Portion = 15 g),Vitamin C,225%,mg,per_daily_dose,qty: got 225% expected 37.5
incorrect,20.png,Vitamin E,10,mg α-TE,per_daily_dose (1 Portion = 15 g),Vitamin E,125%,mg α-TE,per_daily_dose,qty: got 125% expected 10
incorrect,20.png,Pantothenic Acid,6,mg,per_daily_dose (1 Portion = 15 g),Pantothenic Acid,667%,mg,per_daily_dose,qty: got 667% expected 6
incorrect,20.png,Vitamin B6,1,mg,per_daily_dose (1 Portion = 15 g),Vitamin B6,160%,mg,per_daily_dose,qty: got 160% expected 1
incorrect,20.png,Selenium,200,µg,per_100g (100 g Pulver),Selenium,800,mg,per_100g,qty: got 800 expected 200 | unit: got mg expected µg
incorrect,20.png,Folic Acid,1333,µg,per_100g (100 g Pulver),Folic Acid,9.3,mg,per_100g,qty: got 9.3 expected 1333 | unit: got mg expected µg
incorrect,20.png,Vitamin B12,6.7,µg,per_100g (100 g Pulver),Vitamin B12,10.7,mg,per_100g,qty: got 10.7 expected 6.7 | unit: got mg expected µg
incorrect,20.png,Fat,0.1,g,per_daily_dose (1 Portion = 15 g),Fat,+25%,%,per_daily_dose,qty: got +25% expected 0.1 | unit: got % expected g
incorrect,20.png,Magnesium,45,mg,per_daily_dose (1 Portion = 15 g),Magnesium,15%,%,per_daily_dose,qty: got 15% expected 45 | unit: got % expected mg
incorrect,20.png,Selenium,33,µg,per_daily_dose (1 Portion = 15 g),Selenium,100%,%,per_daily_dose,qty: got 100% expected 33 | unit: got % expected µg
incorrect,20.png,Niacin,16,mg NE,per_daily_dose (1 Portion = 15 g),Niacin,150,%,per_daily_dose,qty: got 150 expected 16 | unit: got % expected mg NE
incorrect,20.png,Folic Acid,200,µg,per_daily_dose (1 Portion = 15 g),Folic Acid,67%,mg,per_daily_dose,qty: got 67% expected 200 | unit: got mg expected µg
incorrect,20.png,Vitamin B12,1,µg,per_daily_dose (1 Portion = 15 g),Vitamin B12,1333,mg,per_100g,qty: got 1333 expected 1 | unit: got mg expected µg | context: got per_100g expected per_daily_dose (1 Portion = 15 g)
incorrect,20.png,Vitamin B1,9.3,mg,per_100g (100 g Pulver),Vitamin B12,1333,mg,per_daily_dose,qty: got 1333 expected 9.3 | context: got per_daily_dose expected per_100g (100 g Pulver)
incorrect,20.png,Vitamin B1,200,µg,per_daily_dose (1 Portion = 15 g),Vitamin B12,67%,%,per_daily_dose,qty: got 67% expected 200 | unit: got % expected µg
missing,20.png,Energy,346,kcal,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,20.png,Protein,0.1,g,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,20.png,Vitamin B2,10.7,mg,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,20.png,Biotin,1000,µg,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,20.png,Vitamin A,2220,µg RE,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,20.png,Energy,223,kJ,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
missing,20.png,Energy,52,kcal,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
missing,20.png,Vitamin B2,1.6,mg,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
missing,20.png,Biotin,153,µg,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
missing,20.png,Vitamin A,225,µg RE,per_daily_dose (1 Portion = 15 g),,,,,nutrient not found in predictions
incorrect,201.jpeg,Protein,23,g,per_serving (30 g (1 Scoop)),Protein,23,g,per_30go,context: got per_30go expected per_serving (30 g (1 Scoop))
incorrect,201.jpeg,Energy,493,kJ,per_serving (30 g (1 Scoop)),Energy,493,kcal,per_30go,unit: got kcal expected kJ | context: got per_30go expected per_serving (30 g (1 Scoop))
missing,201.jpeg,Energy,392,kcal,per_100g,,,,,nutrient not found in predictions
missing,201.jpeg,Saturated Fats,4.2,g,per_100g,,,,,nutrient not found in predictions
missing,201.jpeg,Carbohydrate,8.1,g,per_100g,,,,,nutrient not found in predictions
missing,201.jpeg,Sugars,7.7,g,per_100g,,,,,nutrient not found in predictions
missing,201.jpeg,Energy,118,kcal,per_serving (30 g (1 Scoop)),,,,,nutrient not found in predictions
missing,201.jpeg,Fat,2,g,per_serving (30 g (1 Scoop)),,,,,nutrient not found in predictions
missing,201.jpeg,Saturated Fats,1.3,g,per_serving (30 g (1 Scoop)),,,,,nutrient not found in predictions
missing,201.jpeg,Carbohydrate,2.4,g,per_serving (30 g (1 Scoop)),,,,,nutrient not found in predictions
missing,201.jpeg,Sugars,2.3,g,per_serving (30 g (1 Scoop)),,,,,nutrient not found in predictions
missing,201.jpeg,Salt,0.02,g,per_serving (30 g (1 Scoop)),,,,,nutrient not found in predictions
incorrect,26.png,Saturated Fats,0,g,per_100g,Saturated Fats,56,g,per_100g,qty: got 56 expected 0
incorrect,26.png,Carbohydrate,56,g,per_100g,Carbohydrate,7,g,per_100g,qty: got 7 expected 56
missing,26.png,Energy,225,kcal,per_100g,,,,,nutrient not found in predictions
missing,26.png,Sugars,7,g,per_100g,,,,,nutrient not found in predictions
incorrect,27.png,Carbohydrate,49,g,per_100g (100 g Pulver),Carbohydrate,<0.1,g,per_100g,qty: got <0.1 expected 49
incorrect,27.png,Magnesium,2000,mg,per_100g (100 g Pulver),Magnesium,4000,mg,per_100g,qty: got 4000 expected 2000
incorrect,27.png,Zinc,75,mg,per_100g (100 g Pulver),Zinc,2000,mg,per_100g,qty: got 2000 expected 75
incorrect,27.png,Chromium,896,µg,per_100g (100 g Pulver),Chromium,10000,µg,per_100g,qty: got 10000 expected 896
incorrect,27.png,Selenium,251,µg,per_100g (100 g Pulver),Selenium,896,µg,per_100g,qty: got 896 expected 251
incorrect,27.png,Calcium,4000,mg,per_100g (100 g Pulver),Calcium,<0.5,g,per_100g,qty: got <0.5 expected 4000 | unit: got g expected mg
incorrect,27.png,Manganese,15,mg,per_100g (100 g Pulver),Manganese,10000,µg,per_100g,qty: got 10000 expected 15 | unit: got µg expected mg
missing,27.png,Energy,1254,kJ,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,27.png,Energy,300,kcal,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,27.png,Protein,0.1,g,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,27.png,Copper,10000,µg,per_100g (100 g Pulver),,,,,nutrient not found in predictions
incorrect,30.png,Carbohydrate,71,g,per_100g,Carbohydrate,35,g,per_100g,qty: got 35 expected 71
incorrect,30.png,Energy,907,kJ,per_serving (Per Bar 55g),Energy,907/215,kJ/kcal,per_serving,qty: got 907/215 expected 907 | unit: got kJ/kcal expected kJ
missing,30.png,Energy,215,kcal,per_serving (Per Bar 55g),,,,,nutrient not found in predictions
missing,30.png,Energy,1649,kJ,per_100g,,,,,nutrient not found in predictions
missing,30.png,Energy,391,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,33.png,Energy,1660,kJ,per_100g,Energy,1660,kcal,per_100g,unit: got kcal expected kJ
incorrect,33.png,Energy,1245,kJ,per_serving (75 g (300 ml)),Energy,1245,kcal,per_serving,unit: got kcal expected kJ
missing,33.png,Energy,390,kcal,per_100g,,,,,nutrient not found in predictions
missing,33.png,Energy,293,kcal,per_serving (75 g (300 ml)),,,,,nutrient not found in predictions
incorrect,34.png,Energy,1356,kJ,per_100g,Energy,1356,kJ,per_serving,context: got per_serving expected per_100g
missing,34.png,Energy,319,kcal,per_100g,,,,,nutrient not found in predictions
missing,34.png,Vitamin C,72,mg,per_100g,,,,,nutrient not found in predictions
missing,34.png,Niacin,12,mg,per_100g,,,,,nutrient not found in predictions
missing,34.png,Pantothenic Acid,2.9,mg,per_100g,,,,,nutrient not found in predictions
missing,34.png,Energy,80,kcal,per_serving (25g serving),,,,,nutrient not found in predictions
missing,34.png,Vitamin C,18,mg,per_serving (25g serving),,,,,nutrient not found in predictions
missing,34.png,Niacin,3.0,mg,per_serving (25g serving),,,,,nutrient not found in predictions
missing,34.png,Pantothenic Acid,0.7,mg,per_serving (25g serving),,,,,nutrient not found in predictions
incorrect,4.png,Energy,952,,per_100g,Energy,0,,per_100g,qty: got 0 expected 952
incorrect,4.png,Fat,0,g,per_100g,Fat,0.8,g,per_100g,qty: got 0.8 expected 0
incorrect,4.png,Saturated Fats,0,g,per_100g,Saturated Fats,3.6,g,per_100g,qty: got 3.6 expected 0
incorrect,4.png,Carbohydrate,56,g,per_100g,Carbohydrate,5.6,g,per_100g,qty: got 5.6 expected 56
incorrect,4.png,Salt,0.12,g,per_100g,Salt,0.13,g,per_100g,qty: got 0.13 expected 0.12
missing,4.png,Energy,224,kcal,per_100g,,,,,nutrient not found in predictions
missing,4.png,Sugars,6.7,g,per_100g,,,,,nutrient not found in predictions
incorrect,41.png,Energy,612,kJ,per_100g,Energy,612,144 KJ/kcal,per_100g,unit: got 144 KJ/kcal expected kJ
missing,41.png,Energy,144,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,42.png,Protein,0,g,per_serving (PER SERVE 47g),Protein,0,,per_serving,unit: got  expected g
incorrect,42.png,Protein,0.1,g,per_100g,Protein,0.1,,per_100g,unit: got  expected g
incorrect,42.png,Carbohydrate,94,g,per_100g,Carbohydrate,94,,per_100g,unit: got  expected g
incorrect,42.png,Sugars,38,g,per_100g,Sugars,38,,per_100g,unit: got  expected g
missing,42.png,Energy,736,kJ,per_serving (PER SERVE 47g),,,,,nutrient not found in predictions
missing,42.png,Energy,176,kcal,per_serving (PER SERVE 47g),,,,,nutrient not found in predictions
missing,42.png,Energy,1567,kJ,per_100g,,,,,nutrient not found in predictions
missing,42.png,Energy,374,kcal,per_100g,,,,,nutrient not found in predictions
missing,45_1.png,Energy,736,kJ,per_serving (1 SERV. 47g),,,,,nutrient not found in predictions
missing,45_1.png,Energy,176,kcal,per_serving (1 SERV. 47g),,,,,nutrient not found in predictions
missing,45_1.png,Energy,1567,kJ,per_100g,,,,,nutrient not found in predictions
missing,45_1.png,Energy,374,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,45_2.png,Energy,1567,kJ,per_100g,Energy,1567,kJ/kcal,per_100g,unit: got kJ/kcal expected kJ
missing,45_2.png,Energy,374,kcal,per_100g,,,,,nutrient not found in predictions
incorrect,51.png,Saturated Fats,< 0.5,g,per_100g,Saturated Fats,<0.5,g,of which saturates,context: got of which saturates expected per_100g
incorrect,51.png,Energy,1541,kJ,per_100g,Energy,1541,363,per_100g,unit: got 363 expected kJ
incorrect,51.png,Energy,925,kJ,per_serving (60 g),Energy,925,218,per_serving,unit: got 218 expected kJ
missing,51.png,Energy,363,kcal,per_100g,,,,,nutrient not found in predictions
missing,51.png,Sugars,62,g,per_100g,,,,,nutrient not found in predictions
missing,51.png,Vitamin B6,0.35,mg,per_100g,,,,,nutrient not found in predictions
missing,51.png,Energy,218,kcal,per_serving (60 g),,,,,nutrient not found in predictions
missing,51.png,Saturated Fats,< 0.5,g,per_serving (60 g),,,,,nutrient not found in predictions
missing,51.png,Sugars,37,g,per_serving (60 g),,,,,nutrient not found in predictions
missing,51.png,Vitamin B6,0.21,mg,per_serving (60 g),,,,,nutrient not found in predictions
incorrect,53.png,Energy,1541,kJ,per_100g,Energy,1541,(363),per_100g,unit: got (363) expected kJ
missing,53.png,Energy,363,kcal,per_100g,,,,,nutrient not found in predictions
missing,53.png,Energy,925,kJ,per_serving (60 g),,,,,nutrient not found in predictions
missing,53.png,Energy,218,kcal,per_serving (60 g),,,,,nutrient not found in predictions
missing,53.png,Fat,< 0.5,g,per_serving (60 g),,,,,nutrient not found in predictions
missing,53.png,Saturated Fats,< 0.5,g,per_serving (60 g),,,,,nutrient not found in predictions
missing,53.png,Carbohydrate,50,g,per_serving (60 g),,,,,nutrient not found in predictions
missing,53.png,Sugars,37,g,per_serving (60 g),,,,,nutrient not found in predictions
missing,53.png,Protein,4.0,g,per_serving (60 g),,,,,nutrient not found in predictions
missing,53.png,Salt,0.08,g,per_serving (60 g),,,,,nutrient not found in predictions
missing,53.png,Vitamin B6,0.21,mg,per_serving (60 g),,,,,nutrient not found in predictions
incorrect,56.jpeg,Fat,4.3,g,per_100g,Fat,4.3,g,per_serving,context: got per_serving expected per_100g
incorrect,56.jpeg,Protein,4.99,g,per_serving (pro Esslöffel (6 g)),Protein,0.228,g,per_100g,qty: got 0.228 expected 4.99 | context: got per_100g expected per_serving (pro Esslöffel (6 g))
incorrect,56.jpeg,Fat,0.26,g,per_serving (pro Esslöffel (6 g)),Fat,3.67,g,per_100g,qty: got 3.67 expected 0.26 | context: got per_100g expected per_serving (pro Esslöffel (6 g))
missing,56.jpeg,Energy,1604,kJ,per_100g,,,,,nutrient not found in predictions
missing,56.jpeg,Carbohydrate,3.67,g,per_100g,,,,,nutrient not found in predictions
missing,56.jpeg,Energy,23,kcal,per_serving (pro Esslöffel (6 g)),,,,,nutrient not found in predictions
missing,56.jpeg,Energy,96.2,kJ,per_serving (pro Esslöffel (6 g)),,,,,nutrient not found in predictions
missing,56.jpeg,Carbohydrate,0.22,g,per_serving (pro Esslöffel (6 g)),,,,,nutrient not found in predictions
incorrect,57.jpeg,Fat,0.26,g,per_serving (pro Esslöffel (6 g)),Fat,0.26,g,per_100g,context: got per_100g expected per_serving (pro Esslöffel (6 g))
incorrect,57.jpeg,Protein,4.99,g,per_serving (pro Esslöffel (6 g)),Protein,0.228,g,per_100g,qty: got 0.228 expected 4.99 | context: got per_100g expected per_serving (pro Esslöffel (6 g))
missing,57.jpeg,Energy,1604,kJ,per_100g,,,,,nutrient not found in predictions
missing,57.jpeg,Carbohydrate,3.67,g,per_100g,,,,,nutrient not found in predictions
missing,57.jpeg,Energy,23,kcal,per_serving (pro Esslöffel (6 g)),,,,,nutrient not found in predictions
missing,57.jpeg,Energy,96.2,kJ,per_serving (pro Esslöffel (6 g)),,,,,nutrient not found in predictions
missing,57.jpeg,Carbohydrate,0.22,g,per_serving (pro Esslöffel (6 g)),,,,,nutrient not found in predictions
incorrect,59.png,Energy,278,kJ,per_daily_dose (1 Portion = 20 g Pulver),Energy,278,kJ,per_100g,context: got per_100g expected per_daily_dose (1 Portion = 20 g Pulver)
incorrect,59.png,Vitamin A,333,µg RE,per_daily_dose (1 Portion = 20 g Pulver),Vitamin A,333,µg RE,per_100g,context: got per_100g expected per_daily_dose (1 Portion = 20 g Pulver)
incorrect,59.png,Sodium,<0.1,g,per_100g (100 g Pulver),Sodium,5,g,per_100g,qty: got 5 expected <0.1
incorrect,59.png,Selenium,150,µg,per_100g (100 g Pulver),Selenium,<0.1,g,per_100g,qty: got <0.1 expected 150 | unit: got g expected µg
incorrect,59.png,Vitamin C,300,mg,per_100g (100 g Pulver),Vitamin C,150,µg,per_100g,qty: got 150 expected 300 | unit: got µg expected mg
incorrect,59.png,Vitamin E,50,mg α-TE,per_100g (100 g Pulver),Vitamin E,300,mg,per_100g,qty: got 300 expected 50 | unit: got mg expected mg α-TE
missing,59.png,Energy,330,kcal,per_100g (100 g Pulver),,,,,nutrient not found in predictions
missing,59.png,Energy,66,kcal,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
missing,59.png,Protein,0.14,g,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
missing,59.png,Carbohydrate,13.3,g,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
missing,59.png,Sugars,12.9,g,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
missing,59.png,Fructose,12.7,g,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
missing,59.png,Fat,<0.1,g,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
missing,59.png,Saturated Fats,<0.1,g,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
missing,59.png,Fibre,5,g,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
missing,59.png,Sodium,<0.02,g,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
missing,59.png,Selenium,30,µg,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
missing,59.png,Vitamin C,60,mg,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
missing,59.png,Vitamin E,10,mg α-TE,per_daily_dose (1 Portion = 20 g Pulver),,,,,nutrient not found in predictions
incorrect,61.png,Carbohydrate,25.3,g,per_serving (30 g),Carbohydrate,25.3,g,per_100g,context: got per_100g expected per_serving (30 g)
incorrect,61.png,Potassium,100,mg,per_serving (30 g),Potassium,100,mg,per_100g,context: got per_100g expected per_serving (30 g)
incorrect,61.png,Calcium,50,mg,per_serving (30 g),Calcium,50,mg,per_100g,context: got per_100g expected per_serving (30 g)
incorrect,61.png,Sugars,14.6,g,per_serving (30 g),Sugars,14.5,g,per_100g,qty: got 14.5 expected 14.6 | context: got per_100g expected per_serving (30 g)
incorrect,61.png,Protein,0.2,g,per_serving (30 g),Protein,0.52,g,per_100g,qty: got 0.52 expected 0.2 | context: got per_100g expected per_serving (30 g)
incorrect,61.png,Magnesium,75,mg,per_serving (30 g),Magnesium,333.3,mg,per_100g,qty: got 333.3 expected 75 | context: got per_100g expected per_serving (30 g)
incorrect,61.png,Magnesium,250,mg,per_100g,Magnesium,333.3,mg,per_daily_dose,qty: got 333.3 expected 250 | context: got per_daily_dose expected per_100g
incorrect,61.png,Potassium,333.3,mg,per_100g,Potassium,166.7,mg,per_serving,qty: got 166.7 expected 333.3 | context: got per_serving expected per_100g
incorrect,61.png,Calcium,166.7,mg,per_100g,Calcium,75,mg,per_serving,qty: got 75 expected 166.7 | context: got per_serving expected per_100g
incorrect,61.png,Salt,0.52,g,per_serving (30 g),Salt,75,mg,per_100g,qty: got 75 expected 0.52 | unit: got mg expected g | context: got per_100g expected per_serving (30 g)
missing,61.png,Fat,0,g,per_serving (30 g),,,,,nutrient not found in predictions
missing,61.png,Saturated Fats,0,g,per_serving (30 g),,,,,nutrient not found in predictions
missing,61.png,Energy,1424,kJ,per_100g,,,,,nutrient not found in predictions
missing,61.png,Energy,341,kcal,per_100g,,,,,nutrient not found in predictions
missing,61.png,Saturated Fats,0,g,per_100g,,,,,nutrient not found in predictions
missing,61.png,Carbohydrate,84.4,g,per_100g,,,,,nutrient not found in predictions
missing,61.png,Sugars,48.7,g,per_100g,,,,,nutrient not found in predictions
missing,61.png,Protein,0.6,g,per_100g,,,,,nutrient not found in predictions
missing,61.png,Salt,1.73,g,per_100g,,,,,nutrient not found in predictions
incorrect,63.png,Carbohydrate,25.3,g,per_serving (30 g),Carbohydrate,25.3,g,per_100g,context: got per_100g expected per_serving (30 g)
incorrect,63.png,Sugars,14.6,g,per_serving (30 g),Sugars,14.6,g,per_100g,context: got per_100g expected per_serving (30 g)
incorrect,63.png,Calcium,50,mg,per_serving (30 g),Calcium,50,mg,per_daily_dose,context: got per_daily_dose expected per_serving (30 g)
incorrect,63.png,Protein,0.2,g,per_serving (30 g),Protein,0.52,g,per_serving,qty: got 0.52 expected 0.2
incorrect,63.png,Magnesium,75,mg,per_serving (30 g),Magnesium,100,mg,per_daily_dose,qty: got 100 expected 75 | context: got per_daily_dose expected per_serving (30 g)
incorrect,63.png,Potassium,100,mg,per_serving (30 g),Potassium,313.3,mg,per_daily_dose,qty: got 313.3 expected 100 | context: got per_daily_dose expected per_serving (30 g)
incorrect,63.png,Salt,0.52,g,per_serving (30 g),Salt,75,mg,per_100g,qty: got 75 expected 0.52 | unit: got mg expected g | context: got per_100g expected per_serving (30 g)
incorrect,63.png,Magnesium,250,mg,per_100g,Magnesium,100,%,per_daily_dose,qty: got 100 expected 250 | unit: got % expected mg | context: got per_daily_dose expected per_100g
incorrect,63.png,Potassium,333.3,mg,per_100g,Potassium,313.3,%,per_daily_dose,qty: got 313.3 expected 333.3 | unit: got % expected mg | context: got per_daily_dose expected per_100g
incorrect,63.png,Calcium,166.7,mg,per_100g,Calcium,50,%,per_daily_dose,qty: got 50 expected 166.7 | unit: got % expected mg | context: got per_daily_dose expected per_100g
missing,63.png,Energy,102,kcal,per_serving (30 g),,,,,nutrient not found in predictions
missing,63.png,Saturated Fats,0,g,per_serving (30 g),,,,,nutrient not found in predictions
missing,63.png,Energy,1424,kJ,per_100g,,,,,nutrient not found in predictions
missing,63.png,Energy,341,kcal,per_100g,,,,,nutrient not found in predictions
missing,63.png,Fat,0,g,per_100g,,,,,nutrient not found in predictions
missing,63.png,Saturated Fats,0,g,per_100g,,,,,nutrient not found in predictions
missing,63.png,Carbohydrate,84.4,g,per_100g,,,,,nutrient not found in predictions
missing,63.png,Sugars,48.7,g,per_100g,,,,,nutrient not found in predictions
missing,63.png,Protein,0.6,g,per_100g,,,,,nutrient not found in predictions
missing,63.png,Salt,1.73,g,per_100g,,,,,nutrient not found in predictions
missing,67.jpeg,Colecalciferol,25,µg,per_serving (Jede Tablette),,,,,nutrient not found in predictions
missing,67.jpeg,Vitamin D3,1000,I.E.,per_serving (Jede Tablette),,,,,nutrient not found in predictions
missing,67.jpeg,Colecalciferol,0.025,mg,per_daily_dose (Tagesdosis bis zu 1000 I.E.),,,,,nutrient not found in predictions
missing,67.jpeg,Vitamin D3,1000,I.E.,per_daily_dose (Tagesdosis bis zu 1000 I.E.),,,,,nutrient not found in predictions
incorrect,68.jpeg,Energy,1578,kJ,per_100g,Energy,24,kJ,per_100g,qty: got 24 expected 1578
incorrect,68.jpeg,Fat,0.6,g,per_100g,Fat,0.59,g,per_100g,qty: got 0.59 expected 0.6
incorrect,68.jpeg,Carbohydrate,5.2,g,per_100g,Carbohydrate,5.29,g,per_100g,qty: got 5.29 expected 5.2
incorrect,68.jpeg,Protein,84,g,per_100g,Protein,2.1,g,per_100g,qty: got 2.1 expected 84
incorrect,68.jpeg,L-Valine,5.7,g,per_100g,L-Valine,5.79,g,per_100g,qty: got 5.79 expected 5.7
incorrect,68.jpeg,L-Leucine,9.2,g,per_100g,L-Leucine,9.28,g,per_100g,qty: got 9.28 expected 9.2
incorrect,68.jpeg,L-Methionine,2.0,g,per_100g,L-Methionine,2.89,g,per_100g,qty: got 2.89 expected 2.0
incorrect,68.jpeg,L-Tryptophan,1.6,g,per_100g,L-Tryptophan,1.38,g,per_100g,qty: got 1.38 expected 1.6
incorrect,68.jpeg,L-Leucine,2.2,g,per_serving (24 g),L-Leucine,6.3,g,per_100g,qty: got 6.3 expected 2.2 | context: got per_100g expected per_serving (24 g)
missing,68.jpeg,Energy,372,kcal,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,Saturated Fats,0.5,g,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,Sugars,2.1,g,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,L-Isoleucine,6.2,g,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,L-Lysine,8.8,g,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,L-Histidine,1.5,g,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,L-Threonine,6.2,g,per_100g,,,,,nutrient not found in predictions
missing,68.jpeg,Energy,379,kJ,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,Energy,89,kcal,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,Fat,0.1,g,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,Saturated Fats,0.1,g,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,Carbohydrate,1.2,g,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,Sugars,0.5,g,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,Protein,20,g,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,Salt,0.10,g,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,L-Valine,1.4,g,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,L-Isoleucine,1.5,g,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,L-Lysine,2.1,g,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,L-Histidine,357,mg,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,L-Methionine,472,mg,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,L-Phenylalanine,629,mg,per_serving (24 g),,,,,nutrient not found in predictions
missing,68.jpeg,L-Threonine,1.5,g,per_serving (24 g),,,,,nutrient not found in predictions
