tag,image_id,gt_nutrient,gt_quantity,gt_unit,gt_context,pred_nutrient,pred_quantity,pred_unit,pred_context,reason
incorrect,114.jpeg,BALLASTSTOFFE,2.8,g,per_100g,BALLASTSTOFFE,2.8,,per_100g,unit: got None expected g
incorrect,114.jpeg,EIWEIẞ,70.1,g,per_100g,KOHLENHYDRATE,2.6,,per_100g,"nutrient: R1 - 'EIWEIẞ' is a sub-nutrient of 'KOHLENHYDRATE', and short name does not match longer compound name. | qty: got 2.6 expected 70.1 | unit: got None expected g"
incorrect,114.jpeg,SALZ,0.51,g,per_100g,SALZ,0.51,mg,per_100g,unit: got mg expected g
incorrect,114.jpeg,KOFFEIN,268,mg,per_100g,KOFFEIN,268,mg,,context: got None expected per_100g
incorrect,114.jpeg,ENERGIE,462,kJ,per_serving (30 g PULVER IN 250ml WASSER),BALLASTSTOFFE,0.9,,per_100g,nutrient: R1 - 'ENERGIE' is a parent nutrient of 'BALLASTSTOFFE'. | qty: got 0.9 expected 462 | unit: got None expected kJ | context: got per_100g expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,114.jpeg,ENERGIE,111,kcal,per_serving (30 g PULVER IN 250ml WASSER),SALZ,0.17,mg,per_100g,nutrient: R1 - 'ENERGIE' vs 'SALZ' | qty: got 0.17 expected 111 | unit: got mg expected kcal | context: got per_100g expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,114.jpeg,FETT,1.4,g,per_serving (30 g PULVER IN 250ml WASSER),KOFFEIN,80,mg,per_100g,nutrient: R1 - 'FETT' vs 'KOFFEIN' | qty: got 80 expected 1.4 | unit: got mg expected g | context: got per_100g expected per_serving (30 g PULVER IN 250ml WASSER)
missing,114.jpeg,DAVON GESÄTTIGTE FETTSÄUREN,1.0,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,KOHLENHYDRATE,2.6,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,DAVON ZUCKER,1.2,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,BALLASTSTOFFE,0.9,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,EIWEIẞ,21.0,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,SALZ,0.17,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,KOFFEIN,80,mg,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
incorrect,115.jpeg,Brennwert,438,kJ,per_100g,Brennwert,,,per_100g,qty: got None expected 438 | unit: got None expected kJ
incorrect,115.jpeg,Brennwert,103,kcal,per_100g,Fett,,,per_100g,"nutrient: R1 - 'Fett' is a parent nutrient of 'Brennwert', and 'Fett' does not match 'Brennwert'. | qty: got None expected 103 | unit: got None expected kcal"
incorrect,115.jpeg,Fett,0,g,per_100g,Fettsauren,12.0,,per_100g,nutrient: R1 - 'Fett' does not match 'Fettsauren'. | qty: got 12.0 expected 0 | unit: got None expected g
incorrect,115.jpeg,- davon gesättigte Fettsäuren,0.2,g,per_100g,-davon gesattigte,0.2,,per_100g,unit: got None expected g
incorrect,115.jpeg,Kohlenhydrate,12.0,g,per_100g,Kohlenhydrate,10.0,,per_100g,qty: got 10.0 expected 12.0 | unit: got None expected g
incorrect,115.jpeg,- davon Zucker,10.0,g,per_100g,-davon Zucker,1.6,,per_100g,qty: got 1.6 expected 10.0 | unit: got None expected g
incorrect,115.jpeg,Ballaststoffe,1.6,g,per_100g,Ballaststoffe,11.0,,per_100g,qty: got 11.0 expected 1.6 | unit: got None expected g
incorrect,115.jpeg,Eiweiß,11.0,g,per_100g,Salz,,,per_100g,nutrient: R1 - 'Eiweiß' is a sub-nutrient of 'Salz' | qty: got None expected 11.0
missing,115.jpeg,Salz,0.05,g,per_100g,,,,,nutrient not found in predictions
incorrect,116.jpeg,ENERGIE,1696,kJ,per_100g,ENERGIE,,,,qty: got None expected 1696 | unit: got None expected kJ | context: got None expected per_100g
incorrect,116.jpeg,ENERGIE,404,kcal,per_100g,FETT:,12.0,,,nutrient: R1 - 'ENERGIE' is a parent nutrient of 'FETT:' | qty: got 12.0 expected 404 | unit: got None expected kcal | context: got None expected per_100g
incorrect,116.jpeg,FETT:,12.0,g,per_100g,FETT:,3.5,,,qty: got 3.5 expected 12.0 | unit: got None expected g | context: got None expected per_100g
incorrect,116.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,1.4,g,per_100g,-DAVON GESATTIGTE,1.4,,,"nutrient: R1 - 'DAVON GESÄTTIGTE' is a sub-nutrient of 'Fettsäuren', and does not match the full name. | unit: got None expected g | context: got None expected per_100g"
incorrect,116.jpeg,KOHLENHYDRATE:,27.0,g,per_100g,KOHLENHYDRATE:,27.0,,,unit: got None expected g | context: got None expected per_100g
incorrect,116.jpeg,- DAVON ZUCKER,4.6,g,per_100g,-DAVON GESATTIGTE,0.4,,,nutrient: R1 - 'DAVON ZUCKER' does not match 'DAVON GESATTIGTE' | qty: got 0.4 expected 4.6 | unit: got None expected g | context: got None expected per_100g
incorrect,116.jpeg,BALLASTSTOFFE,12.0,g,per_100g,BALLASTSTOFFE,12.0,,,unit: got None expected g | context: got None expected per_100g
incorrect,116.jpeg,EIWEIẞ,41.0,g,per_100g,FETTSAUREN,,,,"nutrient: R1: 'FETTSAUREN' is a sub-nutrient of 'Fett', which does not match 'EIWEISS'. | qty: got None expected 41.0 | unit: got None expected g | context: got None expected per_100g"
incorrect,116.jpeg,SALZ,2.02,g,per_100g,SALZ,2.02,,,unit: got None expected g | context: got None expected per_100g
incorrect,116.jpeg,ENERGIE,509,kJ,per_serving (PORTION**),KOHLENHYDRATE:,8.2,,,nutrient: R1 - 'ENERGIE' vs 'KOHLENHYDRATE:' | qty: got 8.2 expected 509 | unit: got None expected kJ | context: got None expected per_serving (PORTION**)
incorrect,116.jpeg,ENERGIE,121,kcal,per_serving (PORTION**),BALLASTSTOFFE,3.7,,,nutrient: R1 - 'ENERGIE' vs 'BALLASTSTOFFE' | qty: got 3.7 expected 121 | unit: got None expected kcal | context: got None expected per_serving (PORTION**)
incorrect,116.jpeg,FETT:,3.5,g,per_serving (PORTION**),SALZ,0.61,,,nutrient: R1 - 'FETT:' vs 'SALZ' are different nutrients. | qty: got 0.61 expected 3.5 | unit: got None expected g | context: got None expected per_serving (PORTION**)
missing,116.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,0.4,g,per_serving (PORTION**),,,,,nutrient not found in predictions
missing,116.jpeg,KOHLENHYDRATE:,8.2,g,per_serving (PORTION**),,,,,nutrient not found in predictions
missing,116.jpeg,- DAVON ZUCKER,1.4,g,per_serving (PORTION**),,,,,nutrient not found in predictions
missing,116.jpeg,BALLASTSTOFFE,3.7,g,per_serving (PORTION**),,,,,nutrient not found in predictions
missing,116.jpeg,EIWEIẞ,12.0,g,per_serving (PORTION**),,,,,nutrient not found in predictions
missing,116.jpeg,SALZ,0.61,g,per_serving (PORTION**),,,,,nutrient not found in predictions
incorrect,117.jpeg,ENERGIE,728,kJ,per_serving (45 g),ENERGIE,,,,qty: got None expected 728 | unit: got None expected kJ | context: got None expected per_serving (45 g)
incorrect,117.jpeg,ENERGIE,173,kcal,per_serving (45 g),FETT,6.1,,,nutrient: R1 - 'FETT' is a sub-nutrient of 'Energie'. | qty: got 6.1 expected 173 | unit: got None expected kcal | context: got None expected per_serving (45 g)
incorrect,117.jpeg,FETT,6.1,g,per_serving (45 g),KOHLENHYDRATE,,,,nutrient: R1 - 'FETT' vs 'KOHLENHYDRATE' | qty: got None expected 6.1 | unit: got None expected g | context: got None expected per_serving (45 g)
incorrect,117.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,1.5,g,per_serving (45 g),BALLASTSTOFFE,,,,nutrient: R1 - 'BALLASTSTOFFE' is a short name that does not match the longer compound name '- DAVON GESÄTTIGTE FETTSÄUREN'. | qty: got None expected 1.5 | unit: got None expected g | context: got None expected per_serving (45 g)
incorrect,117.jpeg,KOHLENHYDRATE,16.7,g,per_serving (45 g),SALZ,0.04,,,nutrient: R1: 'SALZ' is a short name that does not match the longer compound name 'KOHLENHYDRATE'. | qty: got 0.04 expected 16.7 | unit: got None expected g | context: got None expected per_serving (45 g)
missing,117.jpeg,- DAVON ZUCKER,13.5,g,per_serving (45 g),,,,,nutrient not found in predictions
missing,117.jpeg,BALLASTSTOFFE,4.0,g,per_serving (45 g),,,,,nutrient not found in predictions
missing,117.jpeg,EIWEIẞ,11.0,g,per_serving (45 g),,,,,nutrient not found in predictions
missing,117.jpeg,SALZ,0.04,g,per_serving (45 g),,,,,nutrient not found in predictions
incorrect,118.jpeg,ENERGIE,1440,kJ,per_100g,ENERGIE,8.0,,per_100g,qty: got 8.0 expected 1440 | unit: got None expected kJ
incorrect,118.jpeg,ENERGIE,344,kcal,per_100g,ENERGIE,10,,per_100g,qty: got 10 expected 344 | unit: got None expected kcal
incorrect,118.jpeg,FETT:,10,g,per_100g,FETT:,2.1,,per_100g,qty: got 2.1 expected 10 | unit: got None expected g
incorrect,118.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,2.6,g,per_100g,FETT:,48,,per_100g,nutrient: R1 - 'FETT:' vs '- DAVON GESÄTTIGTE FETTSÄUREN' are different nutrients. | qty: got 48 expected 2.6 | unit: got None expected g
incorrect,118.jpeg,KOHLENHYDRATE:,48,g,per_100g,KOHLENHYDRATE:,3.2,,per_100g,qty: got 3.2 expected 48 | unit: got None expected g
incorrect,118.jpeg,- DAVON ZUCKER,4.0,g,per_100g,-DAVON GESATTIGTEFETTSAUREN,38,,per_100g,nutrient: R1 - 'DAVON ZUCKER' does not match 'DAVON GESATTIGTEFETTSAUREN' | qty: got 38 expected 4.0 | unit: got None expected g
incorrect,118.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,21,g,per_100g,-DAVON GESATTIGTEFETTSAUREN,48,,per_100g,nutrient: R1 - 'DAVON MEHRWERTIGE ALKOHOLE' vs 'DAVON GESATTIGTEFETTSAUREN' | qty: got 48 expected 21 | unit: got None expected g
incorrect,118.jpeg,BALLASTSTOFFE,3.0,g,per_100g,BALLASTSTOFFE,19,,per_100g,qty: got 19 expected 3.0 | unit: got None expected g
incorrect,118.jpeg,EIWEIẞ,24,g,per_100g,KOHLENHYDRATE:,4.0,,per_100g,nutrient: R1 - 'EIWEIẞ' is a sub-nutrient of 'KOHLENHYDRATE:' | qty: got 4.0 expected 24 | unit: got None expected g
incorrect,118.jpeg,SALZ,0.70,g,per_100g,SALZ,,,per_100g,qty: got None expected 0.70 | unit: got None expected g
incorrect,118.jpeg,ENERGIE,1152,kJ,per_serving (80 g),BALLASTSTOFFE,24,,per_100g,nutrient: R1 - 'ENERGIE' vs 'BALLASTSTOFFE' | qty: got 24 expected 1152 | unit: got None expected kJ | context: got per_100g expected per_serving (80 g)
missing,118.jpeg,ENERGIE,275,kcal,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,FETT:,8.0,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,2.1,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,KOHLENHYDRATE:,38,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,- DAVON ZUCKER,3.2,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,17,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,BALLASTSTOFFE,2.4,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,EIWEIẞ,19,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,SALZ,0.56,g,per_serving (80 g),,,,,nutrient not found in predictions
incorrect,119.jpeg,ENERGIE,1471,kJ,per_100g,FETT:,24,,per_100g,nutrient: R1 - 'FETT:' vs 'ENERGIE' are different nutrients | qty: got 24 expected 1471 | unit: got None expected kJ
incorrect,119.jpeg,ENERGIE,352,kcal,per_100g,FETT:,3.0,,per_100g,nutrient: R1 - 'ENERGIE' is a parent nutrient of 'FETT:' | qty: got 3.0 expected 352 | unit: got None expected kcal
incorrect,119.jpeg,FETT:,11,g,per_100g,-DAVONGESATTIGTEFETTSAUREN,38,,per_100g,nutrient: R1 - 'FETT:' vs '-DAVONGESATTIGTEFETTSAUREN' are different nutrients. | qty: got 38 expected 11 | unit: got None expected g
incorrect,119.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,3.0,g,per_100g,-DAVONGESATTIGTEFETTSAUREN,47,,per_100g,qty: got 47 expected 3.0 | unit: got None expected g
incorrect,119.jpeg,KOHLENHYDRATE:,47,g,per_100g,KOHLENHYDRATE:,3.2,,per_100g,qty: got 3.2 expected 47 | unit: got None expected g
incorrect,119.jpeg,- DAVON ZUCKER,4.0,g,per_100g,KOHLENHYDRATE:,4.0,,per_100g,nutrient: R1 - 'DAVON ZUCKER' is a sub-nutrient of 'KOHLENHYDRATE:' | unit: got None expected g
incorrect,119.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,21,g,per_100g,BALLASTSTOFFE,19,,per_100g,nutrient: R1 - 'BALLASTSTOFFE' is a parent nutrient of '- DAVON MEHRWERTIGE ALKOHOLE'. | qty: got 19 expected 21 | unit: got None expected g
incorrect,119.jpeg,BALLASTSTOFFE,4.5,g,per_100g,BALLASTSTOFFE,24,,per_100g,qty: got 24 expected 4.5 | unit: got None expected g
incorrect,119.jpeg,EIWEIẞ,24,g,per_100g,SALZ,,,per_100g,nutrient: R1 - 'EIWEIẞ' is a sub-nutrient of 'SALZ' | qty: got None expected 24
missing,119.jpeg,SALZ,0.70,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,ENERGIE,1177,kJ,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,ENERGIE,282,kcal,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,FETT:,8.4,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,2.4,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,KOHLENHYDRATE:,38,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,- DAVON ZUCKER,3.2,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,17,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,BALLASTSTOFFE,3.6,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,EIWEIẞ,19,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,SALZ,0.56,g,per_serving (80 g),,,,,nutrient not found in predictions
incorrect,12.jpeg,Energie / Energia / Energie / Energi / Energia / Energi,547,kJ,per_100ml,M/Fotines/ProteinTBaba/Proten,0.6,,,"nutrient: R1: 'Energie' vs 'M/Fotines/ProteinTBaba', short name does not match longer compound name. | qty: got 0.6 expected 547 | unit: got None expected kJ | context: got None expected per_100ml"
incorrect,12.jpeg,Energie / Energia / Energie / Energi / Energia / Energi,129,kcal,per_100ml,M/Fotines/ProteinTBaba/Proten,1.1,,,nutrient: R1: 'Energie' vs 'M/Fotines/ProteinTBaba' are different nutrients. | qty: got 1.1 expected 129 | unit: got None expected kcal | context: got None expected per_100ml
missing,12.jpeg,Vetten / Rasva / Matières grasses / Fett / Tłuszcze / Fett,0.0,g,per_100ml,,,,,nutrient not found in predictions
missing,12.jpeg,waarvan verzadigde vetzuren / josta tyydyttyneiden rasvojen osuus / dont matières grasses saturées / med andel mættet fett / w tym tłuszcze nasycone / varav mättat fett,0.0,g,per_100ml,,,,,nutrient not found in predictions
missing,12.jpeg,Koolhydraten / Hiilihydraatit / Glucides / Karbohydrater / Węglowodany / Kolhydrater,32,g,per_100ml,,,,,nutrient not found in predictions
missing,12.jpeg,waarvan suikers / josta sokereiden osuus / dont sucres / med andel sukker / w tym cukry / varav socker,1.1,g,per_100ml,,,,,nutrient not found in predictions
missing,12.jpeg,Eiwitten / Proteiinit / Protéines / Protein / Białko / Protein,0.1,g,per_100ml,,,,,nutrient not found in predictions
missing,12.jpeg,Zout / Suola / Sel / Salt / Sól / Salt,0.6,g,per_100ml,,,,,nutrient not found in predictions
missing,12.jpeg,Energie / Energia / Energie / Energi / Energia / Energi,328,kJ,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.jpeg,Energie / Energia / Energie / Energi / Energia / Energi,77,kcal,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.jpeg,Vetten / Rasva / Matières grasses / Fett / Tłuszcze / Fett,0.0,g,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.jpeg,waarvan verzadigde vetzuren / josta tyydyttyneiden rasvojen osuus / dont matières grasses saturées / med andel mættet fett / w tym tłuszcze nasycone / varav mättat fett,0.0,g,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.jpeg,Koolhydraten / Hiilihydraatit / Glucides / Karbohydrater / Węglowodany / Kolhydrater,19,g,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.jpeg,waarvan suikers / josta sokereiden osuus / dont sucres / med andel sukker / w tym cukry / varav socker,0.7,g,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.jpeg,Eiwitten / Proteiinit / Protéines / Protein / Białko / Protein,0.0,g,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.jpeg,Zout / Suola / Sel / Salt / Sól / Salt,0.4,g,per_serving (60ml),,,,,nutrient not found in predictions
incorrect,120.jpeg,INOSITOL,100,mg,per_daily_dose (10 G),INOSITOL,100,mg,pro 10g,context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,ALPHA-LIPONSÄURE,42,mg,per_daily_dose (10 G),ALPHA-LIPONSAURE,42,mg,pro 10g,context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,CHOLIN,20,mg,per_daily_dose (10 G),CHOLIN,20,mg,pro 10g,context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,RUTIN,20,mg,per_daily_dose (10 G),RUTIN,20,mg,pro 10g,context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,LACTOBACILLUS ACIDOPHILUS,3.6 x 10^8,KBE,per_daily_dose (10 G),LACTOBACILLUS,,,pro 10g,"nutrient: R1: 'LACTOBACILLUS ACIDOPHILUS' is a specific strain, while 'LACTOBACILLUS' is too broad. | qty: got None expected 3.6 x 10^8 | unit: got None expected KBE | context: got pro 10g expected per_daily_dose (10 G)"
incorrect,120.jpeg,BIFIDOBACTERIUM BIFIDUM,3.6 x 10^8,KBE,per_daily_dose (10 G),BIFIDOBACTERIUMBIFIDUM,,,pro 10g,qty: got None expected 3.6 x 10^8 | unit: got None expected KBE | context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,VITAMIN C,250,mg,per_daily_dose (10 G),VITAMINC,250,mg,pro 10g,context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,NIACIN,16,mg,per_daily_dose (10 G),NIACIN,16,mg,pro 10g,context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,VITAMIN E,30,mg,per_daily_dose (10 G),VITAMINC,313,mg,pro 10g,nutrient: R1 - 'VITAMIN C' is a short name that does not match the longer compound name 'VITAMIN E'. | qty: got 313 expected 30 | context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,PANTOTHENSÄURE,5,mg,per_daily_dose (10 G),NIACIN,250,mg,pro 10g,nutrient: R1: 'PANTOTHENSÄURE' is a specific form of 'NIACIN'. | qty: got 250 expected 5 | context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,VITAMIN B6,0.9,mg,per_daily_dose (10 G),VITAMINE,30,mg,pro 10g,nutrient: R1 - 'VITAMINE' is a short name and does not match the full nutrient name 'VITAMIN B6'. | qty: got 30 expected 0.9 | context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,VITAMIN B2,1.1,mg,per_daily_dose (10 G),VITAMINE,250,mg,pro 10g,nutrient: R1 - 'VITAMINE' is a short name and does not match the full compound name 'VITAMIN B2'. | qty: got 250 expected 1.1 | context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,VITAMIN B1,1,mg,per_daily_dose (10 G),PANTOTHENSAURE,83,mg,pro 10g,"nutrient: R1 - 'PANTOTHENSAURE' is a sub-nutrient of 'VITAMIN B1', and does not match due to specificity. | qty: got 83 expected 1 | context: got pro 10g expected per_daily_dose (10 G)"
incorrect,120.jpeg,FOLSÄURE,200,µg,per_daily_dose (10 G),VITAMINB6,0.9,mg,pro 10g,nutrient: R1: 'FOLSÄURE' is a specific form of 'VITAMINB6' | qty: got 0.9 expected 200 | unit: got mg expected µg | context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,BIOTIN,40,µg,per_daily_dose (10 G),BIOTIN,40,mg,pro 10g,unit: got mg expected µg | context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,VITAMIN B12,4.1,µg,per_daily_dose (10 G),VITAMINB6,79,mg,pro 10g,nutrient: R1: 'VITAMIN B12' vs 'VITAMINB6' | qty: got 79 expected 4.1 | unit: got mg expected µg | context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,VITAMIN D3,5.2,µg,per_daily_dose (10 G),VITAMINB2,91,mg,pro 10g,nutrient: R1 - Nutrient names do not match and are not OCR noise variants. | qty: got 91 expected 5.2 | unit: got mg expected µg | context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,VITAMIN K,60.4,µg,per_daily_dose (10 G),VITAMINB2,79,mg,pro 10g,nutrient: R1: 'VITAMIN K' vs 'VITAMINB2' | qty: got 79 expected 60.4 | unit: got mg expected µg | context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,CALCIUM,121,mg,per_daily_dose (10 G),CALCIUM,121,mg,pro 10g,context: got pro 10g expected per_daily_dose (10 G)
incorrect,120.jpeg,ZINK,6.5,mg,per_daily_dose (10 G),ZINK,100,g,,qty: got 100 expected 6.5 | unit: got g expected mg | context: got None expected per_daily_dose (10 G)
incorrect,120.jpeg,JOD,100,µg,per_daily_dose (10 G),JOD,100,g,,unit: got g expected µg | context: got None expected per_daily_dose (10 G)
incorrect,120.jpeg,SELEN,22,µg,per_daily_dose (10 G),SELEN,22,mg,,unit: got mg expected µg | context: got None expected per_daily_dose (10 G)
incorrect,120.jpeg,KUPFER,1,mg,per_daily_dose (10 G),KUPFER,0.4,mg,,qty: got 0.4 expected 1 | context: got None expected per_daily_dose (10 G)
incorrect,120.jpeg,MANGAN,0.4,mg,per_daily_dose (10 G),MANGAN,0.4,mg,,context: got None expected per_daily_dose (10 G)
incorrect,120.jpeg,CHROM,25,µg,per_daily_dose (10 G),CHROM,25,mg,,unit: got mg expected µg | context: got None expected per_daily_dose (10 G)
incorrect,120.jpeg,MOLYBDÄN,45,µg,per_daily_dose (10 G),VITAMINB1,100,mg,pro 10g,"nutrient: R1: 'MOLYBDÄN' is a specific nutrient, while 'VITAMINB1' is a different nutrient. | qty: got 100 expected 45 | unit: got mg expected µg | context: got pro 10g expected per_daily_dose (10 G)"
incorrect,121.jpeg,ENERGIE,1.401,kJ,per_100g,ENERGIE,,,per_100g,qty: got None expected 1.401 | unit: got None expected kJ
incorrect,121.jpeg,ENERGIE,336,kcal,per_100g,FETT:,5.2,,per_100g,nutrient: R1 - 'FETT:' vs 'ENERGIE' are different nutrients | qty: got 5.2 expected 336 | unit: got None expected kcal
incorrect,121.jpeg,FETT:,12,g,per_100g,FETT:,12,,per_100g,unit: got None expected g
incorrect,121.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,6.5,g,per_100g,-DAVONGESATTIGTEFETTSAUREN,5.2,,per_100g,qty: got 5.2 expected 6.5 | unit: got None expected g
incorrect,121.jpeg,KOHLENHYDRATE:,20,g,per_100g,KOHLENHYDRATE:,2.9,,per_100g,qty: got 2.9 expected 20 | unit: got None expected g
incorrect,121.jpeg,- DAVON ZUCKER,4.9,g,per_100g,-DAVONGESATTIGTEFETTSAUREN,2.9,,per_100g,nutrient: R1 - 'DAVON ZUCKER' does not match '-DAVONGESATTIGTEFETTSAUREN' | qty: got 2.9 expected 4.9 | unit: got None expected g
incorrect,121.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,15,g,per_100g,KOHLENHYDRATE:,9.1,,per_100g,nutrient: R1 - 'KOHLENHYDRATE:' is a parent nutrient of '- DAVON MEHRWERTIGE ALKOHOLE'. | qty: got 9.1 expected 15 | unit: got None expected g
incorrect,121.jpeg,BALLASTSTOFFE,18,g,per_100g,BALLASTSTOFFE,79,,per_100g,qty: got 79 expected 18 | unit: got None expected g
incorrect,121.jpeg,EIWEISS,35,g,per_100g,EIWEISS,79,,per_100g,qty: got 79 expected 35 | unit: got None expected g
incorrect,121.jpeg,SALZ,0.20,g,per_100g,SALZ,0.09,,per_100g,qty: got 0.09 expected 0.20 | unit: got None expected g
incorrect,121.jpeg,ENERGIE,631,kJ,per_serving (45g),BALLASTSTOFFE,6.7,,per_100g,nutrient: R1 - 'ENERGIE' vs 'BALLASTSTOFFE' | qty: got 6.7 expected 631 | unit: got None expected kJ | context: got per_100g expected per_serving (45g)
incorrect,121.jpeg,ENERGIE,151,kcal,per_serving (45g),EIWEISS,16,,per_100g,nutrient: R1 - 'ENERGIE' vs 'EIWEISS' | qty: got 16 expected 151 | unit: got None expected kcal | context: got per_100g expected per_serving (45g)
incorrect,121.jpeg,FETT:,5.2,g,per_serving (45g),SALZ,16,,per_100g,nutrient: R1 - 'FETT:' vs 'SALZ' are different nutrients | qty: got 16 expected 5.2 | unit: got None expected g | context: got per_100g expected per_serving (45g)
missing,121.jpeg,- DAVON GESÄTTIGTE FETTSÄUREN,2.9,g,per_serving (45g),,,,,nutrient not found in predictions
missing,121.jpeg,KOHLENHYDRATE:,9.1,g,per_serving (45g),,,,,nutrient not found in predictions
missing,121.jpeg,- DAVON ZUCKER,2.2,g,per_serving (45g),,,,,nutrient not found in predictions
missing,121.jpeg,- DAVON MEHRWERTIGE ALKOHOLE,6.7,g,per_serving (45g),,,,,nutrient not found in predictions
missing,121.jpeg,BALLASTSTOFFE,7.9,g,per_serving (45g),,,,,nutrient not found in predictions
missing,121.jpeg,EIWEISS,16,g,per_serving (45g),,,,,nutrient not found in predictions
missing,121.jpeg,SALZ,0.09,g,per_serving (45g),,,,,nutrient not found in predictions
incorrect,15.jpeg,Energie,161,kJ,per_100g,Koffein 5 Mineralstoffen und SuBungsmittel-Zitronen Geschmack.Zwsi,,,,nutrient: R1 - 'Energie' vs 'Koffein 5 Mineralstoffen und SuBungsmittel-Zitronen Geschmack.Zwsi' | qty: got None expected 161 | unit: got None expected kJ | context: got None expected per_100g
missing,15.jpeg,Energie,38,kcal,per_100g,,,,,nutrient not found in predictions
missing,15.jpeg,Fett/Fat,0,g,per_100g,,,,,nutrient not found in predictions
missing,15.jpeg,davon gesättigte Fettsäuren/of which saturates,0,g,per_100g,,,,,nutrient not found in predictions
missing,15.jpeg,Kohlenhydrate/Carbohydrate,13.1,g,per_100g,,,,,nutrient not found in predictions
missing,15.jpeg,davon Zucker/of which sugars,0.5,g,per_100g,,,,,nutrient not found in predictions
missing,15.jpeg,Eiweiss/Protein,0,g,per_100g,,,,,nutrient not found in predictions
missing,15.jpeg,Salz/Salt,15.0,g,per_100g,,,,,nutrient not found in predictions
missing,15.jpeg,Natrium/Sodium,5.952,mg,per_100g,,,,,nutrient not found in predictions
